Date,Open,High,Low,Close,Adj Close,Volume,Return_%,Vol_Change_%,SMA_10,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Holdings,Cash,Unrealized_PnL
2010-04-23,333.0,333.8999938964844,329.1499938964844,0.12276931649282596,302.4605407714844,637429.0,0.5301128281762051,0.03889223826537834,0.12008686016950865,0.10077364034424363,0.436074923097982,0.45132824696673635,0.4754517065380566,0.4603349366306498,0.0,0.0,0.0
2010-04-26,333.0,336.5,328.8999938964844,0.11879166394364027,300.77301025390625,477958.0,0.5026069721332238,0.06058291469148418,0.11880874006362219,0.10140618218086617,0.40918005993627604,0.4468404310061967,0.47436559306264153,0.4557316121557933,0.0,0.0,0.0
2010-04-27,327.0,336.25,327.0,0.13018703713473057,305.6072998046875,913362.0,0.6342309757857003,0.1543993438428733,0.11904626430412868,0.10207035081234073,0.4886085425287946,0.44923283884833753,0.49218044922843107,0.4525774279083815,0.0,0.0,0.0
2010-04-28,333.75,338.45001220703125,330.3999938964844,0.13384219150211052,307.1579284667969,1131512.0,0.5673675763074505,0.10009409830833978,0.11948738864057828,0.10326244888905256,0.5119670696120289,0.4529382355955387,0.5099978507995848,0.4508725909430925,0.0,0.0,0.0
2010-04-29,338.0,340.45001220703125,331.1000061035156,0.12513441251788993,303.4638671875,1231208.0,0.46341078954348336,0.08791530985900321,0.12005292912137489,0.10426478471175671,0.44817677277429635,0.4511609299182191,0.5093630958130513,0.4491161201629135,0.0,0.0,0.0
2010-04-30,336.0,345.0,335.04998779296875,0.14760266071826478,312.9955444335937,2069080.0,0.7274658801216181,0.1357807179001114,0.12293718557343791,0.1055517631730244,0.5777573194371785,0.46142184040013434,0.5415459412637782,0.44997754624040565,0.0,0.0,0.0
2010-05-03,345.0,345.0,336.54998779296875,0.1357772462080381,307.97882080078125,959786.0,0.43908643875095293,0.03747911907495662,0.12396646648705978,0.10628891740103241,0.4987313405622559,0.46305257190381,0.5438563404271173,0.45102691053855426,0.0,0.0,0.0
2010-05-04,338.0,340.8999938964844,332.1000061035156,0.1296495182933567,305.3792724609375,683342.0,0.48521042786688845,0.05752491030378169,0.12526720959289206,0.10706743043072176,0.46121181013886037,0.46088462035343414,0.5353890603026126,0.4513875083301831,0.0,0.0,0.0
2010-05-05,331.0,339.79998779296875,328.0,0.13050960093162933,305.744140625,1222625.0,0.5437860741263688,0.14455975516106245,0.1254821177370229,0.10790433253159604,0.46633600937249187,0.45942172073865495,0.5305298558907332,0.45135283666125053,0.0,0.0,0.0
2010-05-06,337.0,348.5,335.20001220703125,0.15287037160976658,315.2301940917969,2542312.0,0.725135210341969,0.16800717215778613,0.12856996738145876,0.10933728367082618,0.5825746384527914,0.4697785807660299,0.5587399072784524,0.4536128969791375,0.0,0.0,0.0
2010-05-07,343.0,353.8500061035156,339.8500061035156,0.14523756469320082,311.9922180175781,2889590.0,0.4740775164725179,0.09183318031017373,0.13093392244904656,0.11076050280322702,0.5329755870615749,0.47358312497533955,0.563514659366822,0.4562613570271676,0.0,0.0,0.0
2010-05-10,344.0,345.0,309.79998779296875,0.09567835376456091,290.9676818847656,4312483.0,0.12686342110275584,0.12058225932986831,0.12850209838162086,0.11120328238584198,0.30753744579210385,0.4502718394260701,0.4936994578787505,0.4532307357499268,0.0,0.0,0.0
2010-05-11,318.0,324.5,312.04998779296875,0.08471295627751396,286.31591796875,2504025.0,0.4393326219734963,0.04691411314831588,0.12371762729479518,0.11172634582766461,0.27280210673689254,0.4261766562780095,0.4357185658813421,0.44548368890996254,0.0,0.0,0.0
2010-05-12,315.0,319.0,313.8999938964844,0.08815308998532578,287.7752990722656,1299609.0,0.5675090866874019,0.04193400051825155,0.11891053320802347,0.11230779834067195,0.29139330703541144,0.4092799012578109,0.4088817061625899,0.4355536116466926,0.0,0.0,0.0
2010-05-13,320.1000061035156,320.1000061035156,314.1000061035156,0.0863255128016358,286.9999694824219,754474.0,0.520144500163723,0.04690550481538986,0.11482732679452923,0.11223481274413871,0.285117973617219,0.3954590529824511,0.39576506633245373,0.42455656812504466,0.0,0.0,0.0
2010-05-14,314.5,318.79998779296875,312.04998779296875,0.08310039975339223,285.6318054199219,697682.0,0.5075421784541014,0.07471460191631661,0.10804084102496925,0.11213020035275334,0.2736205461637804,0.38347431500876045,0.3902578452155948,0.41311154256034216,0.0,0.0,0.0
2010-05-17,312.0,316.0,306.1000061035156,0.08697057478034032,287.2736511230469,911844.0,0.5714661058495156,0.10559789787127473,0.1029057376014777,0.11185772198027866,0.2980369819986822,0.37677746524410366,0.40021171242823067,0.4024762091571837,0.0,0.0,0.0
2010-05-18,316.0,317.3999938964844,310.0,0.0789077921597312,283.8531494140625,903395.0,0.46414051899090164,0.08004779702251513,0.09756704098561342,0.11151469027053007,0.2668926290084417,0.3680556885531991,0.40267597020703594,0.3920413295238916,0.0,0.0,0.0
2010-05-19,309.70001220703125,314.8999938964844,309.0,0.08138036570703278,284.9020690917969,1832136.0,0.5589871689359704,0.16385974410223425,0.09239799961041772,0.11107921043548508,0.2836542135883882,0.3633596757547244,0.41557963037822787,0.38265609142917445,0.0,0.0,0.0
2010-05-20,314.0,321.0,310.1000061035156,0.09277573889812307,289.7362976074219,1531012.0,0.6396739871699484,0.06751699936753693,0.0860752542736829,0.1108870144373223,0.3577772752852769,0.3665403140543408,0.4472921760799893,0.37585049390317277,0.0,0.0,0.0
2010-05-21,313.0,324.0,311.75,0.09051818601038975,288.77862548828125,2239427.0,0.5164281384178955,0.11818178952988373,0.08031805632131495,0.11099162682870756,0.34712291388529837,0.36871168403114335,0.46992147128108924,0.3708856646488571,0.0,0.0,0.0
2010-05-24,319.6000061035156,322.70001220703125,312.0,0.0835304410725285,285.814208984375,904502.0,0.47411839696357677,0.032633591133617995,0.07903993621542849,0.11085295389831495,0.31435641124637015,0.36759239706675195,0.47908888975722275,0.3666665542918456,0.0,0.0,0.0
2010-05-25,313.5,315.3999938964844,309.6499938964844,0.08256288091201824,285.4037780761719,1332477.0,0.5277921878048286,0.11902616375143266,0.07881372002310982,0.11059020604777403,0.30980168166907585,0.3670579066091457,0.48801088188351605,0.3631731987531067,0.0,0.0,0.0
2010-05-26,316.0,320.79998779296875,314.0,0.09653837078774063,291.3325500488281,910166.0,0.662806940865593,0.055189077297228335,0.07969596179243854,0.1107556397696039,0.4050100833849175,0.3748069533346664,0.5176430218357984,0.362090254257292,0.0,0.0,0.0
2010-05-27,320.0,320.8999938964844,314.45001220703125,0.09137820303356947,289.1434326171875,1618806.0,0.49084360301409985,0.14370320155679173,0.08022757122510149,0.11088214843390753,0.3772203443938288,0.3789444983286697,0.531541438805147,0.3621378692754385,0.0,0.0,0.0
2010-05-28,319.0,321.79998779296875,317.75,0.09858096863099874,292.1990661621094,1028008.0,0.6007659429898415,0.05130904548827303,0.08185633057122399,0.11100622483895162,0.4237069211860024,0.38667453835619414,0.5524158533056212,0.36388350270560466,0.0,0.0,0.0
2010-05-31,321.0,325.45001220703125,317.1000061035156,0.09567835376456091,290.9676818847656,1770808.0,0.5109041939155006,0.13917692198148163,0.08277250338868647,0.11036395099549967,0.4066956527593736,0.3918432620166683,0.5621599444692689,0.36642176417350064,0.0,0.0,0.0
2010-06-01,319.5,325.0,317.25,0.10642873059203972,295.5283508300781,2248169.0,0.6318068354236003,0.1025769368922066,0.08566806788893733,0.11010850140763284,0.47445769207752575,0.40209057495325284,0.5837464950678067,0.3707159723946567,0.0,0.0,0.0
2010-06-02,323.0,327.95001220703125,322.20001220703125,0.10804128711616146,296.21240234375,1282374.0,0.5505946946030866,0.04608695295472317,0.08847314729297473,0.10968275209452161,0.48418162016422295,0.4114185001605876,0.5985190714596373,0.37621184817423575,0.0,0.0,0.0
2010-06-03,326.0,327.45001220703125,322.0,0.10621370993247148,295.4371337890625,1018702.0,0.5206110057557154,0.06418369288822684,0.08988699849496651,0.10922294224240303,0.47139396505975506,0.41811968227542873,0.6032040211162474,0.38208881875176126,0.0,0.0,0.0
2010-06-04,323.8999938964844,326.70001220703125,323.8999938964844,0.10879382661710357,296.5316772460937,345058.0,0.5590451148590262,0.027367629921084727,0.09180983612967519,0.10840063815177281,0.48869968016771026,0.4249929286267078,0.607419233760086,0.3883086736137611,0.0,0.0,0.0
2010-06-07,321.0,323.5,318.25,0.10223605738328578,293.749755859375,1507894.0,0.47948951693156383,0.35307824471070864,0.09377791286070536,0.10709906168026095,0.4402541939579626,0.4271410602658853,0.5979600120332362,0.393759072994497,0.0,0.0,0.0
2010-06-08,324.0,327.3999938964844,321.0,0.10653620811427733,295.5739440917969,1425716.0,0.5742753543067234,0.07639315681167101,0.0963002220243444,0.10608942759488271,0.47136439744045655,0.43124433889941677,0.5957019781749642,0.39902579378313513,0.0,0.0,0.0
2010-06-09,326.0,326.79998779296875,320.70001220703125,0.10728874761521945,295.8932189941406,605746.0,0.5430886943901152,0.03432810089858044,0.09743130298593772,0.10520630217380789,0.4769022016001966,0.4349763029926659,0.5928872195126573,0.404063549489477,0.0,0.0,0.0
2010-06-10,324.3999938964844,337.0,324.1499938964844,0.1310471197730032,305.97222900390625,1520702.0,0.7435957649215926,0.20283636015216533,0.1016049944956453,0.10507492899098536,0.6205482231735411,0.45041311821705227,0.6224207851009256,0.4115036977582704,0.0,0.0,0.0
2010-06-11,337.0,342.25,334.04998779296875,0.1356697686858005,307.9332580566406,1475551.0,0.5754855057317051,0.07839752533938048,0.10550722381314237,0.10503843619271858,0.6426490257060528,0.4648313041039201,0.6432814756965911,0.42064074807517055,0.0,0.0,0.0
2010-06-14,338.5,341.6499938964844,335.70001220703125,0.14147493280358325,310.3959350585937,740459.0,0.5851409517973771,0.040545161804981786,0.11032562594810191,0.10510168978242262,0.6694913056664092,0.4789058852681341,0.659036944617752,0.4310594188330909,0.0,0.0,0.0
2010-06-15,340.04998779296875,341.0,332.70001220703125,0.13652978570898022,308.2980651855469,718333.0,0.4954355564677102,0.07838212774642193,0.11349265264056319,0.10452023726941506,0.6249590052421192,0.48692553488105356,0.6551987137981129,0.4411658706973421,0.0,0.0,0.0
2010-06-16,340.20001220703125,344.95001220703125,330.54998779296875,0.12663942590468114,304.102294921875,1739491.0,0.4537887649304273,0.19565394737403013,0.11544942132340563,0.1042769519476372,0.5429491462789049,0.48752221135702345,0.6319705069986872,0.44938283613682534,0.0,0.0,0.0
2010-06-17,334.0,336.25,329.25,0.12932702011155084,305.242431640625,734646.0,0.5593148173059851,0.034123076416129126,0.11788124539083134,0.10419666808842964,0.5586537498301306,0.4888780532822186,0.6154495104194557,0.456255909685314,0.0,0.0,0.0
2010-06-18,335.1499938964844,339.0,331.25,0.13674480636854836,308.3892822265625,919252.0,0.5991943195945404,0.10109943107151662,0.12082205589097406,0.10433777327808158,0.6005145879311922,0.49328840645674243,0.610527460080481,0.4627286016039237,0.0,0.0,0.0
2010-06-21,339.0,341.3500061035156,337.75,0.14082993643997177,310.1222839355469,691196.0,0.570685048913707,0.060751762118699926,0.12488263930452226,0.1045615960710965,0.6224206029264887,0.4982977507857837,0.6082164237505288,0.46901330347188963,0.0,0.0,0.0
2010-06-22,340.0,340.0,335.3999938964844,0.1329821744789308,306.7930603027344,641050.0,0.47126146402541286,0.07493469342389215,0.127665102612184,0.10467594046931117,0.5538137539179059,0.49747516130836383,0.5905305552861917,0.47385935755003034,0.0,0.0,0.0
