Date,Open,High,Low,Close,Adj Close,Volume,Return_%,Vol_Change_%,SMA_10,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Holdings,Cash,Unrealized_PnL
2010-04-23,1119.699951171875,1129.949951171875,1092.0,0.06620304347877681,1021.91015625,27811.0,0.34276816213701944,0.02888120814391234,0.07086446024375614,0.05677230093065483,0.36164155813919713,0.5276631515030005,0.4728957396432595,0.5561026368191438,0.0,0.0,0.0
2010-04-26,1119.0,1119.0,1093.0999755859375,0.06703805326700962,1025.037109375,29033.0,0.5076885978529664,0.06586846306143575,0.06928032292212466,0.05768917418080022,0.3790099418081356,0.5226347386867392,0.47462975174550875,0.5495774029182636,0.0,0.0,0.0
2010-04-27,1114.9000244140625,1123.5,1090.0,0.06622796324033942,1022.0037231445312,31539.0,0.4681743950729848,0.06854222937106769,0.06828190518826766,0.05844065583083374,0.364770932918238,0.5179097543763791,0.47667055383833074,0.5432701446166696,0.0,0.0,0.0
2010-04-28,1070.1500244140625,1096.8499755859375,1070.0,0.0620902787279895,1006.5077514648438,46992.0,0.38807717952593745,0.09401090446490419,0.06673621777124805,0.05894990882589096,0.29667597678618535,0.5104249507979617,0.47235847741816034,0.5365023186563296,0.0,0.0,0.0
2010-04-29,1056.5999755859375,1085.0,1004.2000122070312,0.0464119148956369,947.7930297851562,310248.0,0.10468023307351237,0.41656932089759907,0.06380120838587916,0.05902865339466007,0.1263222198695103,0.4902804243565591,0.4416394641019415,0.5264534320970036,0.0,0.0,0.0
2010-04-30,1006.0,1023.7000122070312,964.0,0.035793510169925075,908.0274658203124,340376.0,0.21219671170174903,0.06922327794655181,0.06043555881723339,0.058879065389258634,0.056510201767740464,0.4650868461530191,0.4061884726623463,0.5126180680876992,0.0,0.0,0.0
2010-05-03,985.0,999.7999877929688,952.0999755859376,0.03149380156682924,891.9252319335938,152993.0,0.3711983887075177,0.02836056321861488,0.05671232638732221,0.058401147176667,0.03354283058312085,0.4420187897979516,0.38240610547463216,0.496242538249272,0.0,0.0,0.0
2010-05-04,970.0,1015.2000122070312,904.0,0.02435254032323217,865.1815185546875,415567.0,0.29078030598935156,0.17138456770472255,0.05214832145827475,0.05774394128315774,0.0,0.4182732169513872,0.36192082465774555,0.47767900038286676,0.0,0.0,0.0
2010-05-05,912.0,973.0,910.0,0.03470924191194752,903.9668579101562,275248.0,0.7818685626094748,0.041791247930218045,0.048639126204890415,0.05743550144022386,0.17808579082994824,0.41031301041943713,0.3795346645030892,0.4609967754127613,0.0,0.0,0.0
2010-05-06,960.0,972.0,945.0999755859376,0.030272428979668448,887.3511352539062,128252.0,0.3669470895272186,0.029399652375430733,0.044310949234898867,0.05701725465301044,0.14937205641167478,0.4012453624356547,0.3912402804499035,0.4455648131016351,0.0,0.0,0.0
2010-05-07,944.0,950.0,920.0,0.028988756988601067,882.5440673828125,87338.0,0.45204013186576114,0.04296762184024502,0.04048390237544186,0.05652489488048423,0.1411938145768536,0.39430481666670814,0.4051866033190541,0.4316224406414482,0.0,0.0,0.0
2010-05-10,955.0,976.7999877929688,940.5999755859376,0.029387564454780718,884.0374755859375,179022.0,0.49871049542928536,0.12933181818600464,0.03661199729393777,0.05610119829112137,0.14801286823694332,0.3906527271098768,0.42342707659489853,0.41962831103516285,0.0,0.0,0.0
2010-05-11,950.0,959.75,939.25,0.030521687449413137,888.2847900390625,184752.0,0.5191387317445193,0.06511558771544632,0.03294003140350901,0.05571319599333446,0.16833298895291343,0.39029296474124103,0.4451112083730989,0.4099502372757335,0.0,0.0,0.0
2010-05-12,943.3499755859376,975.5,940.5499877929688,0.03449736308454679,903.1735229492188,129046.0,0.5976255175387521,0.04407147844884694,0.030102428130250602,0.05535325859672341,0.23812502922641754,0.3951224560720199,0.4736362929787152,0.40331889324745784,0.0,0.0,0.0
2010-05-13,970.0,978.5,953.0999755859376,0.03323861085504204,898.4595336914062,93569.0,0.453341387601153,0.0457498486441638,0.028747710450239744,0.054930651967790456,0.22650247083310904,0.39916261047267876,0.49475610964119554,0.3989433312521451,0.0,0.0,0.0
2010-05-14,964.0999755859376,970.0,932.0,0.02743089155269679,876.709716796875,57315.0,0.3286984525273712,0.03864902385950779,0.027887714563328198,0.0541925212520431,0.1760717551019415,0.39836690774160527,0.501235408624375,0.3952598153321382,0.0,0.0,0.0
2010-05-17,950.0,951.0,909.0,0.028976297107819737,882.4974365234375,111527.0,0.5309344901785701,0.12277613123605811,0.02762881916475418,0.05346038515235563,0.2045655934350657,0.4005342892590794,0.5128014036367771,0.3928116493282443,0.0,0.0,0.0
2010-05-18,930.0,960.0,930.0,0.031232083216303247,890.945068359375,63338.0,0.5504384210558451,0.03583327862768794,0.02833629834833004,0.05271380815795196,0.24612491413476678,0.40564989285486847,0.528404741994962,0.3920300569923483,0.0,0.0,0.0
