Date,Open,High,Low,Close,Adj Close,Volume,Return_%,Vol_Change_%,SMA_10,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Holdings,Cash,Unrealized_PnL
2010-04-23,179.75,180.5,177.75,0.5358611365066063,156.5638885498047,4148358.0,0.3798033039156714,0.0618943159829688,0.5402138467845969,0.5115417273533798,0.5347464161185127,0.6337130211013977,0.2775142432826942,0.6819891923315591,0.0,0.0,0.0
2010-04-26,178.3000030517578,185.1999969482422,178.3000030517578,0.5630424856227381,161.79147338867188,6101678.0,0.5609435851001086,0.1337555114170991,0.5427904173045079,0.5167224024709688,0.6478061175787657,0.6460739136705318,0.3189231678448977,0.6741417253250122,0.0,0.0,0.0
2010-04-27,184.0,184.8000030517578,182.1499938964844,0.5612151949805342,161.44004821777344,5788376.0,0.4076172654810089,0.0862672747741964,0.5444760270712194,0.5220543391747254,0.6374348820328493,0.6525355992007981,0.3419732978750208,0.6693059245722062,0.0,0.0,0.0
2010-04-28,180.0,180.8999938964844,171.1999969482422,0.5408862903326712,157.53033447265625,4410958.0,0.3125661367807634,0.0692970613503498,0.5449335482524489,0.5266785920413589,0.5287492748445324,0.6374073017805775,0.3235334510097074,0.6620608244160633,0.0,0.0,0.0
2010-04-29,180.3500061035156,181.25,178.5500030517578,0.5454545866448504,158.408935546875,3742301.0,0.4410291995551796,0.0771515086375946,0.5466432396284198,0.531221812445313,0.5491058229818468,0.6282706677200394,0.3190165167759921,0.6542255541227338,0.0,0.0,0.0
2010-04-30,179.9499969482422,181.25,177.75,0.537231639341594,156.82748413085938,5092041.0,0.3739383815584453,0.1237347843802226,0.5485696507903759,0.5352896414123813,0.5064228029557225,0.6122523538081592,0.3036477023498476,0.6443822370328465,0.0,0.0,0.0
2010-05-03,176.0,176.6999969482422,171.39999389648438,0.5118775808676661,151.95130920410156,7007902.0,0.2829249798422688,0.1251511249651344,0.5460412361403086,0.5382662342045311,0.3910124411676931,0.5753819488621409,0.2557331649091888,0.6282785389696172,0.0,0.0,0.0
2010-05-04,173.25,174.5,161.64999389648438,0.4661946177458752,143.16546630859375,9213219.0,0.167686337845175,0.1195534200089617,0.53701118381864,0.5393682753672507,0.2406661673050079,0.5040315895694376,0.158502969548289,0.5994710124320848,0.0,0.0,0.0
2010-05-05,158.0,165.0,157.6999969482422,0.4693924112230666,143.78045654296875,12121034.0,0.4355040556797466,0.1196373830150384,0.5292332943430376,0.5405621523318412,0.2573260036254696,0.4511148294280226,0.1122070378206399,0.56461458746806,0.0,0.0,0.0
2010-05-06,163.5,164.9499969482422,158.5,0.4709913428149972,144.08799743652344,8407320.0,0.4262038572042234,0.0630748952734523,0.521648050392836,0.5420855632896602,0.2660767798931339,0.41178341208499,0.0983767385190566,0.5279511338394992,0.0,0.0,0.0
2010-05-07,161.0,164.85000610351562,158.0,0.4664230465028181,143.20941162109375,8305759.0,0.3906923790070781,0.0898380625317101,0.5143276894471385,0.5430417470087225,0.2514472297491755,0.3779124953471542,0.0966401115457156,0.4910607773325549,0.0,0.0,0.0
2010-05-10,164.0,176.25,164.0,0.5232983216481139,154.14779663085938,11428497.0,0.746302217105658,0.1251262482039999,0.5101377466396193,0.545272840155055,0.514421852121393,0.4048119788751076,0.1990586444832653,0.4675521431413884,0.0,0.0,0.0
2010-05-11,178.0,178.0,168.60000610351562,0.4981726919311288,149.31556701660156,10787989.0,0.2818233338062364,0.0858400587118469,0.503491626661136,0.5468880869147448,0.4255778907706584,0.404139207929143,0.2338946197948176,0.4485950811593526,0.0,0.0,0.0
2010-05-12,170.25,173.35000610351562,167.14999389648438,0.5013704854083202,149.93057250976562,8811855.0,0.4347411782132976,0.0742789022702573,0.4993257581142011,0.5487572344016648,0.4380774126178787,0.4077350014114124,0.2690549503358124,0.4342319707438506,0.0,0.0,0.0
2010-05-13,171.0,172.89999389648438,168.10000610351562,0.4949748984539374,148.7005615234375,5452913.0,0.3816107768402836,0.0562729724649038,0.4940040458095626,0.5494703207326886,0.4153694374020131,0.4058740886518771,0.2878620838220381,0.4223261483859886,0.0,0.0,0.0
2010-05-14,168.0,169.9499969482422,162.6999969482422,0.4682503371450218,143.5608367919922,5912915.0,0.2679558923454436,0.098607897041079,0.4867318407337087,0.5488382668643443,0.3283313760116045,0.3811961004842623,0.2639317236812853,0.4072936513420579,0.0,0.0,0.0
2010-05-17,161.8000030517578,166.3000030517578,158.1999969482422,0.4703061262508382,143.95619201660156,8852193.0,0.4288567907900641,0.1361406650518533,0.4823492597494642,0.5480171388983576,0.3377622714706591,0.3652030440678252,0.2596230126599611,0.3916981900301129,0.0,0.0,0.0
