Date,Adj Close,Close,High,Low,Open,Volume
,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS
1751846400000000000,436.4600830078125,447.8999938964844,455.20001220703125,441.25,448.0,8516084
1751932800000000000,441.1374816894531,452.70001220703125,455.0,444.70001220703125,447.0,3860453
1752019200000000000,434.0726623535156,445.45001220703125,454.6499938964844,442.6499938964844,453.0,5207942
1752105600000000000,429.97991943359375,441.25,450.5,440.04998779296875,445.45001220703125,4470700
1752192000000000000,424.7665710449219,435.8999938964844,444.5,433.04998779296875,444.5,2627116
1752451200000000000,418.9197998046875,429.8999938964844,437.5,428.0,435.8999938964844,4575393
1752537600000000000,422.379150390625,433.45001220703125,441.0,429.1000061035156,433.5,6427673
1752624000000000000,434.7060546875,446.1000061035156,448.54998779296875,433.70001220703125,434.45001220703125,6690619
1752710400000000000,428.7618408203125,440.0,446.3999938964844,438.3500061035156,446.04998779296875,2643122
1752796800000000000,419.6019592285156,430.6000061035156,441.8500061035156,429.5,440.0,3796647
1753056000000000000,420.6738586425781,431.70001220703125,434.6000061035156,428.04998779296875,433.0,3426999
1753142400000000000,418.2864074707031,429.25,437.6000061035156,428.45001220703125,433.0,4216517
1753228800000000000,423.40234375,434.5,436.0,428.3500061035156,430.5,2793895
1753315200000000000,423.7921142578125,434.8999938964844,437.0,432.3999938964844,435.29998779296875,2805754
1753401600000000000,411.0267028808594,421.79998779296875,434.8999938964844,420.20001220703125,434.6000061035156,3196808
1753660800000000000,411.1241455078125,421.8999938964844,430.8999938964844,419.5,422.5,2551271
1753747200000000000,414.9245300292969,425.79998779296875,426.6000061035156,419.45001220703125,421.5,4743610
1753833600000000000,415.363037109375,426.25,435.8999938964844,416.0,424.0,6890461
1753920000000000000,407.76226806640625,418.45001220703125,421.3999938964844,410.6000061035156,418.75,9826520
1754006400000000000,393.4864196777344,403.79998779296875,421.0,402.1000061035156,420.8999938964844,3787580
1754265600000000000,398.2125549316406,408.6499938964844,409.54998779296875,399.70001220703125,409.0,3277835
1754352000000000000,392.1709289550781,402.45001220703125,405.8999938964844,394.5,405.8999938964844,7973897
1754438400000000000,391.1477355957031,401.3999938964844,404.8999938964844,399.6000061035156,403.5,2150509
1754524800000000000,392.1221923828125,402.3999938964844,403.20001220703125,392.1499938964844,401.0,6318838
1754611200000000000,399.0408630371094,409.5,415.3500061035156,399.5,407.0,12286666
1754870400000000000,399.869140625,410.3500061035156,418.0,400.6000061035156,414.04998779296875,8713932
1754956800000000000,397.62786865234375,408.04998779296875,414.8999938964844,406.79998779296875,414.8999938964844,4526566
1755043200000000000,400.6000061035156,411.1000061035156,413.29998779296875,406.70001220703125,411.5,3543374
1755129600000000000,394.3500061035156,394.3500061035156,406.1000061035156,393.79998779296875,402.0,6536476
