Date,Adj Close,Close,High,Low,Open,Volume
,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
1751846400000000000,2006.4000244140625,2006.4000244140625,2016.9000244140625,1993.0,1996.800048828125,861699
1751932800000000000,2018.300048828125,2018.300048828125,2020.5999755859375,1998.699951171875,2000.0,986803
1752019200000000000,2026.4000244140625,2026.4000244140625,2037.5999755859375,2012.0,2013.0,1161769
1752105600000000000,2039.4000244140625,2039.4000244140625,2049.0,2021.800048828125,2034.0,1230564
1752192000000000000,2017.199951171875,2017.199951171875,2040.699951171875,2000.199951171875,2037.0,1145529
1752451200000000000,2003.5999755859375,2003.5999755859375,2015.0,1989.0,2010.0,605261
1752537600000000000,2036.5,2036.5,2046.0,2004.0999755859375,2010.0,888117
1752624000000000000,2036.0,2036.0,2043.699951171875,2018.0999755859375,2040.0999755859375,633132
1752710400000000000,2026.5,2026.5,2047.5,2020.300048828125,2037.5999755859375,458912
1752796800000000000,2029.5999755859375,2029.5999755859375,2038.9000244140625,2007.300048828125,2029.9000244140625,995783
1753056000000000000,2053.89990234375,2053.89990234375,2056.0,2017.5999755859375,2026.9000244140625,999643
1753142400000000000,2039.5999755859375,2039.5999755859375,2049.0,2015.199951171875,2047.9000244140625,1214275
1753228800000000000,2060.5,2060.5,2063.199951171875,2033.699951171875,2047.699951171875,878101
1753315200000000000,2032.300048828125,2032.300048828125,2060.60009765625,2025.0,2060.5,658995
1753401600000000000,1985.800048828125,1985.800048828125,2000.0,1932.9000244140625,1999.0,4102292
1753660800000000000,1977.800048828125,1977.800048828125,2023.0,1971.0999755859375,1990.0,1469727
1753747200000000000,1972.5999755859375,1972.5999755859375,1984.5,1943.800048828125,1977.800048828125,847965
1753833600000000000,1959.800048828125,1959.800048828125,1989.0999755859375,1945.0999755859375,1972.699951171875,932988
1753920000000000000,1948.0,1948.0,1968.300048828125,1941.0999755859375,1953.0999755859375,985553
1754006400000000000,1916.300048828125,1916.300048828125,1977.9000244140625,1911.199951171875,1945.0,836974
1754265600000000000,1933.5999755859375,1933.5999755859375,1944.4000244140625,1923.0,1923.0,982532
1754352000000000000,1939.4000244140625,1939.4000244140625,1942.699951171875,1916.0,1930.0999755859375,1101680
1754438400000000000,1924.0,1924.0,1946.699951171875,1912.199951171875,1939.4000244140625,875588
1754524800000000000,1914.0,1914.0,1932.9000244140625,1890.5999755859375,1919.699951171875,905353
1754611200000000000,1919.199951171875,1919.199951171875,1929.699951171875,1906.4000244140625,1915.0,507893
1754870400000000000,1922.800048828125,1922.800048828125,1939.800048828125,1903.0999755859375,1918.0,1489228
1754956800000000000,1908.0,1908.0,1934.300048828125,1904.0,1925.0,899579
1755043200000000000,1914.4000244140625,1914.4000244140625,1920.0,1892.9000244140625,1914.0,710014
1755129600000000000,1925.0999755859375,1925.0999755859375,1939.0999755859375,1912.5,1914.4000244140625,765742
