Date,Adj Close,Close,High,Low,Open,Volume
,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1751846400000000000,295.8999938964844,295.8999938964844,296.6499938964844,293.5,294.70001220703125,6220756
1751932800000000000,297.75,297.75,298.3999938964844,293.04998779296875,294.1499938964844,6254288
1752019200000000000,299.6499938964844,299.6499938964844,300.0,296.3999938964844,298.25,5650646
1752105600000000000,299.25,299.25,302.70001220703125,298.0,300.0,9307817
1752192000000000000,298.54998779296875,298.54998779296875,300.8999938964844,296.95001220703125,299.25,7073217
1752451200000000000,298.20001220703125,298.20001220703125,300.45001220703125,297.45001220703125,299.5,5484223
1752537600000000000,298.04998779296875,298.04998779296875,300.0,296.8500061035156,298.1000061035156,6173407
1752624000000000000,297.04998779296875,297.04998779296875,298.95001220703125,295.70001220703125,298.95001220703125,8144630
1752710400000000000,296.6000061035156,296.6000061035156,298.20001220703125,295.79998779296875,297.54998779296875,8318287
1752796800000000000,294.1499938964844,294.1499938964844,301.5,293.5,296.5,8702106
1753056000000000000,297.0,297.0,297.25,292.25,294.0,5298012
1753142400000000000,297.79998779296875,297.79998779296875,298.8500061035156,294.54998779296875,297.1000061035156,7775653
1753228800000000000,299.25,299.25,299.6499938964844,297.1000061035156,298.8500061035156,5310964
1753315200000000000,299.3500061035156,299.3500061035156,301.3500061035156,296.5,299.8500061035156,6294709
1753401600000000000,292.1000061035156,292.1000061035156,297.75,290.8999938964844,297.1499938964844,8202572
1753660800000000000,291.8999938964844,291.8999938964844,295.25,290.75,292.0,7037396
1753747200000000000,293.1000061035156,293.1000061035156,293.8999938964844,289.79998779296875,290.5,6586034
1753833600000000000,288.95001220703125,288.95001220703125,296.5,286.6000061035156,293.0,10515572
1753920000000000000,291.0,291.0,294.29998779296875,284.95001220703125,284.95001220703125,14283621
1754006400000000000,291.25,291.25,292.79998779296875,286.29998779296875,291.6499938964844,6697683
1754265600000000000,287.95001220703125,287.95001220703125,291.54998779296875,285.70001220703125,291.20001220703125,10397121
1754352000000000000,286.0,286.0,288.6499938964844,285.1000061035156,287.1000061035156,15561914
1754438400000000000,284.79998779296875,284.79998779296875,288.3999938964844,284.04998779296875,287.6000061035156,12985269
1754524800000000000,285.54998779296875,285.54998779296875,286.29998779296875,283.3999938964844,284.5,8893659
1754611200000000000,284.8500061035156,284.8500061035156,286.25,283.6000061035156,284.79998779296875,6172968
1754870400000000000,284.8500061035156,284.8500061035156,286.3999938964844,283.29998779296875,284.8500061035156,8755499
1754956800000000000,284.6499938964844,284.6499938964844,287.54998779296875,284.0,284.3999938964844,13184438
1755043200000000000,288.20001220703125,288.20001220703125,289.3999938964844,286.04998779296875,287.0,9928283
1755129600000000000,288.70001220703125,288.70001220703125,290.1499938964844,287.1499938964844,289.04998779296875,8464495
