Date,Adj Close,Close,High,Low,Open,Volume
,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS
1751846400000000000,2876.89990234375,2876.89990234375,2892.5,2862.10009765625,2876.10009765625,256130
1751932800000000000,2830.699951171875,2830.699951171875,2889.0,2800.0,2889.0,495704
1752019200000000000,2840.10009765625,2840.10009765625,2844.0,2810.0,2810.0,316919
1752105600000000000,2830.10009765625,2830.10009765625,2844.0,2822.0,2840.0,307147
1752192000000000000,2754.5,2754.5,2828.800048828125,2746.0,2810.0,553847
1752451200000000000,2802.199951171875,2802.199951171875,2807.699951171875,2750.5,2754.5,1072824
1752537600000000000,2885.0,2885.0,2901.699951171875,2799.0,2800.0,916986
1752624000000000000,2897.300048828125,2897.300048828125,2902.0,2865.0,2884.0,451252
1752710400000000000,2878.800048828125,2878.800048828125,2909.800048828125,2872.0,2897.300048828125,586027
1752796800000000000,2849.300048828125,2849.300048828125,2898.199951171875,2845.0,2890.199951171875,410749
1753056000000000000,2835.5,2835.5,2885.300048828125,2831.10009765625,2850.39990234375,485377
1753142400000000000,2795.39990234375,2795.39990234375,2843.800048828125,2787.5,2835.5,355925
1753228800000000000,2802.60009765625,2802.60009765625,2835.60009765625,2793.10009765625,2809.39990234375,545414
1753315200000000000,2797.699951171875,2797.699951171875,2828.0,2782.0,2818.800048828125,395856
1753401600000000000,2774.39990234375,2774.39990234375,2799.89990234375,2728.699951171875,2797.699951171875,909208
1753660800000000000,2798.89990234375,2798.89990234375,2832.800048828125,2750.0,2774.39990234375,601547
1753747200000000000,2801.800048828125,2801.800048828125,2825.0,2784.89990234375,2790.0,820647
1753833600000000000,2793.60009765625,2793.60009765625,2825.0,2754.5,2814.89990234375,624411
1753920000000000000,2801.800048828125,2801.800048828125,2846.0,2755.0,2760.0,1287444
1754006400000000000,2858.199951171875,2858.199951171875,2884.10009765625,2799.10009765625,2825.0,2512045
1754265600000000000,2942.5,2942.5,2968.0,2882.60009765625,2890.0,1942925
1754352000000000000,2983.199951171875,2983.199951171875,2988.89990234375,2913.0,2951.0,1159503
1754438400000000000,2952.699951171875,2952.699951171875,3001.800048828125,2939.89990234375,2980.0,700188
1754524800000000000,3013.39990234375,3013.39990234375,3020.10009765625,2931.300048828125,2952.0,830216
1754611200000000000,2968.89990234375,2968.89990234375,3024.199951171875,2960.0,3014.89990234375,387198
1754870400000000000,2981.199951171875,2981.199951171875,2999.0,2957.300048828125,2985.0,569270
1754956800000000000,2963.800048828125,2963.800048828125,3000.0,2955.5,2994.39990234375,612973
1755043200000000000,3019.199951171875,3019.199951171875,3044.800048828125,2963.800048828125,2977.800048828125,1546062
1755129600000000000,3020.300048828125,3020.300048828125,3039.89990234375,2985.60009765625,3034.0,1075908
