Date,Adj Close,Close,High,Low,Open,Volume
,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
1751846400000000000,345.30047607421875,350.5,351.54998779296875,343.45001220703125,345.79998779296875,8603937
1751932800000000000,350.3248291015625,355.6000061035156,358.6499938964844,348.70001220703125,350.0,12905482
1752019200000000000,343.33013916015625,348.5,356.3500061035156,347.6499938964844,355.6000061035156,8039090
1752105600000000000,345.7438049316406,350.95001220703125,352.8500061035156,348.04998779296875,351.79998779296875,6580919
1752192000000000000,339.73431396484375,344.8500061035156,352.6499938964844,343.29998779296875,351.79998779296875,4803470
1752451200000000000,339.29095458984375,344.3999938964844,348.20001220703125,342.8500061035156,345.8500061035156,5372218
1752537600000000000,342.8868103027344,348.04998779296875,350.5,346.1499938964844,347.6499938964844,6270256
1752624000000000000,342.6897888183594,347.8500061035156,351.70001220703125,347.3999938964844,350.04998779296875,8426412
1752710400000000000,341.6061096191406,346.75,349.8999938964844,344.25,349.6000061035156,4026086
1752796800000000000,338.4043273925781,343.5,351.45001220703125,342.1000061035156,347.5,5631392
1753056000000000000,337.5176696777344,342.6000061035156,344.70001220703125,339.45001220703125,343.5,5051058
1753142400000000000,335.3010559082031,340.3500061035156,344.3500061035156,339.95001220703125,342.6000061035156,4447293
1753228800000000000,339.3402404785156,344.45001220703125,345.0,336.79998779296875,341.8500061035156,5089227
1753315200000000000,336.3354797363281,341.3999938964844,344.8999938964844,339.70001220703125,344.45001220703125,3270996
1753401600000000000,327.9615478515625,332.8999938964844,341.3999938964844,331.04998779296875,340.1000061035156,3514659
1753660800000000000,328.4541320800781,333.3999938964844,338.3500061035156,331.0,332.3500061035156,5630809
1753747200000000000,329.9811706542969,334.95001220703125,337.29998779296875,333.20001220703125,336.0,7809814
1753833600000000000,332.04998779296875,337.04998779296875,343.54998779296875,330.0,334.0,11366010
1753920000000000000,329.29998779296875,329.29998779296875,331.25,323.1000061035156,330.0,6867024
1754006400000000000,317.8500061035156,317.8500061035156,329.29998779296875,316.54998779296875,329.0,4105518
1754265600000000000,317.8500061035156,317.8500061035156,320.75,314.8999938964844,320.1499938964844,3536322
1754352000000000000,315.1000061035156,315.1000061035156,318.0,309.54998779296875,317.0,6730701
1754438400000000000,315.75,315.75,318.1499938964844,314.3999938964844,315.5,3601019
1754524800000000000,310.3500061035156,310.3500061035156,314.04998779296875,307.1499938964844,313.29998779296875,5018154
1754611200000000000,319.45001220703125,319.45001220703125,321.25,308.6000061035156,310.5,10028343
1754870400000000000,320.95001220703125,320.95001220703125,330.0,317.20001220703125,322.25,7957794
1754956800000000000,323.70001220703125,323.70001220703125,326.5,320.70001220703125,321.0,4392686
1755043200000000000,322.5,322.5,326.29998779296875,321.04998779296875,325.0,2707971
1755129600000000000,318.04998779296875,318.04998779296875,331.3999938964844,317.1499938964844,327.0,10549386
