Date,Adj Close,Close,High,Low,Open,Volume
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
1751846400000000000,2410.39990234375,2410.39990234375,2415.699951171875,2341.0,2341.0,2701583
1751932800000000000,2392.699951171875,2392.699951171875,2418.5,2386.0,2405.39990234375,1471046
1752019200000000000,2423.39990234375,2423.39990234375,2439.699951171875,2397.10009765625,2399.0,1741690
1752105600000000000,2408.39990234375,2408.39990234375,2434.0,2397.60009765625,2423.39990234375,1053695
1752192000000000000,2519.60009765625,2519.60009765625,2530.0,2461.0,2500.0,7242235
1752451200000000000,2516.60009765625,2516.60009765625,2532.5,2490.0,2500.0,2427712
1752537600000000000,2526.89990234375,2526.89990234375,2529.89990234375,2510.0,2520.699951171875,1700294
1752624000000000000,2517.60009765625,2517.60009765625,2532.89990234375,2507.5,2526.300048828125,1284379
1752710400000000000,2509.800048828125,2509.800048828125,2525.39990234375,2506.199951171875,2513.0,807474
1752796800000000000,2489.60009765625,2489.60009765625,2514.89990234375,2481.5,2514.89990234375,771112
1753056000000000000,2464.89990234375,2464.89990234375,2493.60009765625,2455.39990234375,2490.89990234375,1169960
1753142400000000000,2479.699951171875,2479.699951171875,2485.0,2452.60009765625,2470.0,861632
1753228800000000000,2450.39990234375,2450.39990234375,2487.0,2442.0,2481.0,1320795
1753315200000000000,2437.800048828125,2437.800048828125,2466.0,2421.0,2455.89990234375,693984
1753401600000000000,2415.39990234375,2415.39990234375,2428.60009765625,2405.39990234375,2426.10009765625,769388
1753660800000000000,2441.60009765625,2441.60009765625,2448.300048828125,2412.300048828125,2415.39990234375,987995
1753747200000000000,2453.60009765625,2453.60009765625,2457.5,2429.699951171875,2444.800048828125,732282
1753833600000000000,2437.39990234375,2437.39990234375,2452.89990234375,2398.5,2442.0,1224146
1753920000000000000,2521.199951171875,2521.199951171875,2549.0,2420.10009765625,2420.10009765625,5505507
1754006400000000000,2553.699951171875,2553.699951171875,2727.5,2536.89990234375,2550.0,4259653
1754265600000000000,2543.699951171875,2543.699951171875,2583.199951171875,2535.10009765625,2547.0,1293028
1754352000000000000,2534.699951171875,2534.699951171875,2553.0,2517.300048828125,2537.5,756361
1754438400000000000,2535.60009765625,2535.60009765625,2563.10009765625,2526.60009765625,2538.699951171875,885487
1754524800000000000,2517.5,2517.5,2544.0,2495.0,2535.699951171875,847151
1754611200000000000,2498.60009765625,2498.60009765625,2529.89990234375,2486.60009765625,2516.0,839794
1754870400000000000,2518.39990234375,2518.39990234375,2524.5,2478.5,2490.10009765625,992436
1754956800000000000,2483.800048828125,2483.800048828125,2536.60009765625,2480.10009765625,2518.0,1406211
1755043200000000000,2495.10009765625,2495.10009765625,2501.5,2473.39990234375,2485.0,969803
1755129600000000000,2480.60009765625,2480.60009765625,2509.0,2473.199951171875,2498.89990234375,1104362
