Date,Adj Close,Close,High,Low,Open,Volume
,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
1751846400000000000,1101.9000244140625,1101.9000244140625,1108.199951171875,1085.0,1085.0,1152136
1751932800000000000,1099.9000244140625,1099.9000244140625,1108.5999755859375,1093.5,1108.0,605639
1752019200000000000,1097.9000244140625,1097.9000244140625,1107.4000244140625,1091.5999755859375,1100.0,752158
1752105600000000000,1088.9000244140625,1088.9000244140625,1103.699951171875,1080.0999755859375,1097.9000244140625,533377
1752192000000000000,1076.800048828125,1076.800048828125,1101.800048828125,1074.0,1083.9000244140625,983485
1752451200000000000,1071.800048828125,1071.800048828125,1083.5,1070.0,1076.800048828125,770739
1752537600000000000,1081.800048828125,1081.800048828125,1085.0,1067.5,1071.800048828125,538506
1752624000000000000,1081.5,1081.5,1089.9000244140625,1068.199951171875,1081.800048828125,1753658
1752710400000000000,1105.800048828125,1105.800048828125,1109.699951171875,1080.0,1081.5,1193262
1752796800000000000,1095.9000244140625,1095.9000244140625,1108.300048828125,1093.5,1106.0,844437
1753056000000000000,1090.300048828125,1090.300048828125,1095.800048828125,1077.0,1095.800048828125,805610
1753142400000000000,1084.800048828125,1084.800048828125,1090.300048828125,1075.300048828125,1089.9000244140625,961735
1753228800000000000,1062.5999755859375,1062.5999755859375,1087.0,1051.0,1085.0,1508414
1753315200000000000,1072.800048828125,1072.800048828125,1104.5,1065.5,1084.0,6264546
1753401600000000000,1054.4000244140625,1054.4000244140625,1079.800048828125,1050.0,1078.0,1180451
1753660800000000000,1059.9000244140625,1059.9000244140625,1071.0,1044.4000244140625,1048.0,1219854
1753747200000000000,1061.5999755859375,1061.5999755859375,1076.199951171875,1054.0,1059.9000244140625,944513
1753833600000000000,1073.0999755859375,1073.0999755859375,1083.0,1056.0,1056.0,1175543
1753920000000000000,1073.199951171875,1073.199951171875,1079.699951171875,1054.5,1068.699951171875,1114320
1754006400000000000,1070.4000244140625,1070.4000244140625,1089.9000244140625,1067.0,1067.0999755859375,1040166
1754265600000000000,1072.5999755859375,1072.5999755859375,1075.5999755859375,1060.0,1070.4000244140625,663828
1754352000000000000,1064.5999755859375,1064.5999755859375,1073.0,1059.0999755859375,1072.5999755859375,861402
1754438400000000000,1052.800048828125,1052.800048828125,1067.300048828125,1050.5999755859375,1061.0,598309
1754524800000000000,1052.800048828125,1052.800048828125,1056.5,1038.699951171875,1051.0,600790
1754611200000000000,1051.0,1051.0,1062.0,1043.0,1052.0,843741
1754870400000000000,1059.0999755859375,1059.0999755859375,1062.9000244140625,1037.699951171875,1048.0,617689
1754956800000000000,1046.800048828125,1046.800048828125,1062.9000244140625,1045.0,1055.800048828125,651741
1755043200000000000,1056.0999755859375,1056.0999755859375,1058.699951171875,1043.199951171875,1047.800048828125,501792
1755129600000000000,1051.199951171875,1051.199951171875,1059.4000244140625,1045.4000244140625,1057.199951171875,767620
