Date,Adj Close,Close,High,Low,Open,Volume
,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
1751846400000000000,2017.037841796875,2033.9000244140625,2036.0,2010.5999755859375,2018.0,4165432
1751932800000000000,2013.1700439453125,2030.0,2035.0,2014.800048828125,2026.0,3624619
1752019200000000000,2002.9554443359375,2019.699951171875,2040.699951171875,1998.5,2035.0,2937734
1752105600000000000,1948.213134765625,1964.5,2028.5999755859375,1962.300048828125,2028.5999755859375,5695845
1752192000000000000,1905.96630859375,1921.9000244140625,1959.0999755859375,1914.199951171875,1942.0,13103980
1752451200000000000,1904.974609375,1920.9000244140625,1927.5,1900.199951171875,1915.0,5269381
1752537600000000000,1918.164306640625,1934.199951171875,1943.0,1923.199951171875,1924.800048828125,4163140
1752624000000000000,1920.54443359375,1936.5999755859375,1944.0,1928.800048828125,1944.0,4211258
1752710400000000000,1913.9000244140625,1929.9000244140625,1944.9000244140625,1927.5999755859375,1943.699951171875,6256455
1752796800000000000,1901.0,1901.0,1916.0,1891.800048828125,1915.0999755859375,4643961
1753056000000000000,1909.199951171875,1909.199951171875,1919.9000244140625,1892.5999755859375,1894.800048828125,5109654
1753142400000000000,1906.800048828125,1906.800048828125,1911.300048828125,1883.0,1909.199951171875,4513541
1753228800000000000,1943.800048828125,1943.800048828125,1949.0,1907.300048828125,1920.0,5194282
1753315200000000000,1936.0999755859375,1936.0999755859375,1970.4000244140625,1933.699951171875,1943.800048828125,4150685
1753401600000000000,1937.9000244140625,1937.9000244140625,1952.699951171875,1925.0,1936.0999755859375,3896884
1753660800000000000,1890.300048828125,1890.300048828125,1930.0,1885.0,1930.0,3575044
1753747200000000000,1918.300048828125,1918.300048828125,1923.5999755859375,1880.0,1880.0,3748040
1753833600000000000,1932.5999755859375,1932.5999755859375,1939.199951171875,1922.0999755859375,1934.0,5044683
1753920000000000000,1914.300048828125,1914.300048828125,1926.5,1895.5999755859375,1913.0,4674966
1754006400000000000,1884.4000244140625,1884.4000244140625,1919.699951171875,1878.0,1914.0,5192594
1754265600000000000,1914.5999755859375,1914.5999755859375,1919.9000244140625,1878.5,1892.0,3074380
1754352000000000000,1931.800048828125,1931.800048828125,1937.5999755859375,1912.0999755859375,1920.0,5167672
1754438400000000000,1929.699951171875,1929.699951171875,1964.800048828125,1921.5999755859375,1930.0,5461349
1754524800000000000,1922.5999755859375,1922.5999755859375,1933.300048828125,1909.0999755859375,1928.0999755859375,4268534
1754611200000000000,1858.5999755859375,1858.5999755859375,1893.800048828125,1856.0,1886.300048828125,93801105
1754870400000000000,1857.4000244140625,1857.4000244140625,1866.0,1845.699951171875,1863.0,5266532
1754956800000000000,1850.300048828125,1850.300048828125,1865.0,1847.0999755859375,1857.4000244140625,4645011
1755043200000000000,1867.4000244140625,1867.4000244140625,1872.5,1851.800048828125,1853.0,6697206
1755129600000000000,1873.800048828125,1873.800048828125,1883.0,1866.800048828125,1873.0,3958631
