Date,Adj Close,Close,High,Low,Open,Volume
,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS
1751846400000000000,2465.39990234375,2465.39990234375,2491.89990234375,2441.10009765625,2446.0,379303
1751932800000000000,2451.0,2451.0,2468.0,2425.0,2468.0,439515
1752019200000000000,2438.60009765625,2438.60009765625,2467.800048828125,2433.0,2443.300048828125,579978
1752105600000000000,2411.300048828125,2411.300048828125,2443.5,2407.199951171875,2438.0,350043
1752192000000000000,2376.10009765625,2376.10009765625,2435.0,2370.10009765625,2411.300048828125,804235
1752451200000000000,2378.10009765625,2378.10009765625,2394.199951171875,2356.5,2388.699951171875,729605
1752537600000000000,2402.89990234375,2402.89990234375,2412.0,2384.0,2384.0,577248
1752624000000000000,2380.39990234375,2380.39990234375,2411.0,2378.0,2409.89990234375,509306
1752710400000000000,2398.0,2398.0,2403.0,2377.199951171875,2380.39990234375,458153
1752796800000000000,2394.199951171875,2394.199951171875,2405.0,2370.0,2403.0,620121
1753056000000000000,2392.0,2392.0,2410.0,2385.199951171875,2394.199951171875,338704
1753142400000000000,2379.5,2379.5,2410.0,2352.0,2396.5,1095174
1753228800000000000,2285.300048828125,2285.300048828125,2359.10009765625,2271.0,2350.0,2151512
1753315200000000000,2259.5,2259.5,2289.800048828125,2256.300048828125,2281.10009765625,1156360
1753401600000000000,2215.89990234375,2215.89990234375,2261.800048828125,2212.0,2260.10009765625,695695
1753660800000000000,2205.800048828125,2205.800048828125,2250.89990234375,2200.0,2216.0,934936
1753747200000000000,2215.0,2215.0,2222.89990234375,2194.0,2207.89990234375,1047287
1753833600000000000,2237.10009765625,2237.10009765625,2240.0,2206.800048828125,2222.0,875237
1753920000000000000,2245.300048828125,2245.300048828125,2260.0,2212.300048828125,2220.0,671856
1754006400000000000,2258.0,2258.0,2286.5,2240.699951171875,2248.0,605397
1754265600000000000,2254.199951171875,2254.199951171875,2263.39990234375,2235.10009765625,2258.0,383404
1754352000000000000,2230.5,2230.5,2268.5,2227.39990234375,2257.800048828125,369067
1754438400000000000,2241.0,2241.0,2243.300048828125,2213.60009765625,2231.0,631492
1754524800000000000,2240.300048828125,2240.300048828125,2246.199951171875,2217.10009765625,2241.10009765625,160148
1754611200000000000,2207.39990234375,2207.39990234375,2245.0,2204.0,2240.39990234375,364214
1754870400000000000,2212.39990234375,2212.39990234375,2220.10009765625,2197.10009765625,2207.89990234375,338195
1754956800000000000,2201.60009765625,2201.60009765625,2232.89990234375,2196.60009765625,2210.0,266482
1755043200000000000,2171.699951171875,2171.699951171875,2210.0,2157.0,2210.0,784548
1755129600000000000,2154.0,2154.0,2183.0,2151.0,2171.5,609379
