Date,Adj Close,Close,High,Low,Open,Volume
,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
1751846400000000000,854.4500122070312,854.4500122070312,866.9500122070312,845.2000122070312,847.0,3295065
1751932800000000000,850.2999877929688,850.2999877929688,862.9000244140625,848.4500122070312,855.0,2344400
1752019200000000000,840.75,840.75,854.9000244140625,839.5499877929688,851.75,2406142
1752105600000000000,852.8499755859375,852.8499755859375,855.7000122070312,840.9500122070312,845.0,2560806
1752192000000000000,858.8499755859375,858.8499755859375,867.7000122070312,849.5999755859375,852.0,3849544
1752451200000000000,867.5999755859375,867.5999755859375,873.5,857.4500122070312,858.7999877929688,3605770
1752537600000000000,881.0,881.0,886.75,869.6500244140625,871.0,3532750
1752624000000000000,879.75,879.75,888.9500122070312,876.0,876.0,2863446
1752710400000000000,865.0999755859375,865.0999755859375,890.9000244140625,862.75,879.75,4185118
1752796800000000000,870.0499877929688,870.0499877929688,876.4500122070312,861.25,866.0,2622714
1753056000000000000,858.7999877929688,858.7999877929688,870.0499877929688,830.5999755859375,870.0499877929688,6765856
1753142400000000000,843.2000122070312,843.2000122070312,884.6500244140625,841.0999755859375,880.0,7686762
1753228800000000000,851.1500244140625,851.1500244140625,854.0,841.7999877929688,849.0,2623940
1753315200000000000,847.9000244140625,847.9000244140625,860.7999877929688,845.0,855.25,2006984
1753401600000000000,823.7000122070312,823.7000122070312,848.4000244140625,821.4000244140625,846.4000244140625,2805230
1753660800000000000,802.0499877929688,802.0499877929688,828.75,798.0,825.0,5922408
1753747200000000000,808.2000122070312,808.2000122070312,818.8499755859375,790.0,800.0,16766666
1753833600000000000,801.9000244140625,801.9000244140625,814.7999877929688,795.5499877929688,811.0,3218643
1753920000000000000,798.9000244140625,798.9000244140625,806.0,789.0999755859375,795.5999755859375,4480429
1754006400000000000,783.7000122070312,783.7000122070312,798.6500244140625,779.7000122070312,792.5,4739250
1754265600000000000,804.0499877929688,804.0499877929688,805.5999755859375,781.0,783.0,2980888
1754352000000000000,819.1500244140625,819.1500244140625,848.7000122070312,810.0499877929688,820.0,18982770
1754438400000000000,803.3499755859375,803.3499755859375,822.0,795.4000244140625,822.0,5249912
1754524800000000000,807.3499755859375,807.3499755859375,810.0,789.0999755859375,801.8499755859375,2553303
1754611200000000000,782.4500122070312,782.4500122070312,808.5,779.0,806.5999755859375,2490574
1754870400000000000,783.25,783.25,790.0999755859375,777.8499755859375,784.5,1629229
1754956800000000000,783.0499877929688,783.0499877929688,791.3499755859375,780.7999877929688,784.0499877929688,1462522
1755043200000000000,773.4500122070312,773.4500122070312,787.7999877929688,766.7000122070312,787.0,4114205
1755129600000000000,769.75,769.75,779.7999877929688,765.7000122070312,773.4500122070312,1859573
