Date,Adj Close,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
1751846400000000000,1627.0,1627.0,1644.0,1623.0,1640.0,3294523
1751932800000000000,1638.699951171875,1638.699951171875,1646.199951171875,1621.5,1628.0,4590681
1752019200000000000,1633.699951171875,1633.699951171875,1638.0,1623.5999755859375,1637.800048828125,4580828
1752105600000000000,1615.800048828125,1615.800048828125,1638.9000244140625,1607.0999755859375,1638.9000244140625,5330179
1752192000000000000,1594.9000244140625,1594.9000244140625,1607.0999755859375,1563.0,1579.0999755859375,11391755
1752451200000000000,1570.300048828125,1570.300048828125,1591.800048828125,1559.800048828125,1591.800048828125,9173426
1752537600000000000,1585.5999755859375,1585.5999755859375,1603.5999755859375,1564.0,1565.0999755859375,7614807
1752624000000000000,1607.9000244140625,1607.9000244140625,1612.0,1578.5,1579.0,6223491
1752710400000000000,1583.5,1583.5,1610.0,1580.0999755859375,1598.0,7374814
1752796800000000000,1586.0999755859375,1586.0999755859375,1599.300048828125,1580.0,1592.0999755859375,5161833
1753056000000000000,1584.300048828125,1584.300048828125,1589.0,1566.800048828125,1580.0,3682661
1753142400000000000,1570.9000244140625,1570.9000244140625,1585.800048828125,1565.0,1565.0,8473741
1753228800000000000,1574.5,1574.5,1591.9000244140625,1550.0,1576.300048828125,8035026
1753315200000000000,1552.5,1552.5,1582.0,1548.199951171875,1580.0,14169664
1753401600000000000,1515.699951171875,1515.699951171875,1549.5,1511.300048828125,1543.4000244140625,10851259
1753660800000000000,1516.0,1516.0,1519.300048828125,1482.5,1513.9000244140625,6439855
1753747200000000000,1513.699951171875,1513.699951171875,1517.199951171875,1496.0999755859375,1512.9000244140625,7070448
1753833600000000000,1519.0,1519.0,1521.699951171875,1506.0,1519.9000244140625,5719051
1753920000000000000,1509.0,1509.0,1527.0999755859375,1497.0,1509.699951171875,6851407
1754006400000000000,1469.5999755859375,1469.5999755859375,1498.699951171875,1465.5,1493.9000244140625,8702978
1754265600000000000,1480.5,1480.5,1482.800048828125,1451.0,1461.5,8610216
1754352000000000000,1460.300048828125,1460.300048828125,1478.699951171875,1455.0,1478.699951171875,10213323
1754438400000000000,1436.699951171875,1436.699951171875,1456.0999755859375,1430.300048828125,1452.0,10566934
1754524800000000000,1436.9000244140625,1436.9000244140625,1442.0,1414.199951171875,1430.0,9892020
1754611200000000000,1423.0999755859375,1423.0999755859375,1433.199951171875,1417.0999755859375,1425.0,10048009
1754870400000000000,1428.199951171875,1428.199951171875,1433.4000244140625,1414.0,1419.9000244140625,6625368
1754956800000000000,1424.0999755859375,1424.0999755859375,1441.0,1421.0,1428.199951171875,9899184
1755043200000000000,1426.5999755859375,1426.5999755859375,1434.0,1422.4000244140625,1425.0,10318063
1755129600000000000,1447.699951171875,1447.699951171875,1470.0,1426.199951171875,1426.199951171875,12902347
