Date,Adj Close,Close,High,Low,Open,Volume
,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
1751846400000000000,688.8499755859375,688.8499755859375,691.9500122070312,683.3499755859375,689.0499877929688,5428220
1751932800000000000,693.2000122070312,693.2000122070312,696.9500122070312,687.5,693.0,7615926
1752019200000000000,692.7999877929688,692.7999877929688,695.5,688.5,688.9500122070312,5478813
1752105600000000000,695.5999755859375,695.5999755859375,696.75,685.0,692.0,7733963
1752192000000000000,681.7999877929688,681.7999877929688,698.4000244140625,677.0499877929688,692.9500122070312,8280654
1752451200000000000,674.5,674.5,681.0,672.0,681.0,7748550
1752537600000000000,684.4000244140625,684.4000244140625,685.9500122070312,674.2999877929688,676.0,7041706
1752624000000000000,679.0,679.0,684.4000244140625,676.3499755859375,684.4000244140625,6244205
1752710400000000000,681.7000122070312,681.7000122070312,686.9000244140625,678.1500244140625,679.0,6598144
1752796800000000000,680.25,680.25,686.0,678.0,683.2000122070312,5558670
1753056000000000000,687.4500122070312,687.4500122070312,688.5,671.25,680.5,6731863
1753142400000000000,673.4000244140625,673.4000244140625,688.8499755859375,672.3499755859375,688.0,7749518
1753228800000000000,690.0999755859375,690.0999755859375,693.0999755859375,676.25,676.7000122070312,14460727
1753315200000000000,700.5,700.5,706.5,692.2999877929688,692.7000122070312,15197664
1753401600000000000,687.4000244140625,687.4000244140625,702.4500122070312,684.7000122070312,701.0,7271718
1753660800000000000,682.9000244140625,682.9000244140625,700.5,681.4000244140625,690.7000122070312,7788718
1753747200000000000,692.3499755859375,692.3499755859375,694.0,680.5999755859375,681.9000244140625,6239871
1753833600000000000,668.4500122070312,668.4500122070312,690.0,665.25,690.0,18923129
1753920000000000000,665.9500122070312,665.9500122070312,673.4000244140625,652.3499755859375,659.8499755859375,18723710
1754006400000000000,648.8499755859375,648.8499755859375,667.9500122070312,647.0,667.9500122070312,12546169
1754265600000000000,653.5999755859375,653.5999755859375,656.7999877929688,646.0,650.0499877929688,8033881
1754352000000000000,654.5999755859375,654.5999755859375,658.9000244140625,650.5499877929688,655.9500122070312,6714804
1754438400000000000,652.8499755859375,652.8499755859375,658.0,650.4000244140625,655.0,6410830
1754524800000000000,646.5,646.5,651.7000122070312,635.5,650.0,13609913
1754611200000000000,633.7000122070312,633.7000122070312,652.9500122070312,630.0,647.9500122070312,10144452
1754870400000000000,653.75,653.75,655.0,627.0999755859375,636.2000122070312,17275390
1754956800000000000,654.0999755859375,654.0999755859375,660.9500122070312,650.7999877929688,651.0999755859375,11212223
1755043200000000000,663.75,663.75,667.0,656.6500244140625,657.2000122070312,7557556
1755129600000000000,664.5999755859375,664.5999755859375,666.5499877929688,657.7000122070312,666.0,6250494
