Price,Open,High,Low,Close,Volume,Adj Close
Ticker,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,
Date,,,,,,
2025-07-04,3161.10009765625,3177.0,3134.10009765625,3162.5,968006,3162.5
2025-07-07,3162.5,3173.0,3152.10009765625,3160.199951171875,853459,3160.199951171875
2025-07-08,3150.0,3168.0,3123.0,3157.89990234375,1513129,3157.89990234375
2025-07-09,3145.0,3189.0,3141.0,3176.300048828125,1245661,3176.300048828125
2025-07-10,3172.10009765625,3192.60009765625,3137.60009765625,3162.39990234375,1701384,3162.39990234375
2025-07-11,3158.0,3162.39990234375,3062.39990234375,3073.199951171875,3041614,3073.199951171875
2025-07-14,3072.800048828125,3104.800048828125,3053.60009765625,3092.10009765625,2958843,3092.10009765625
2025-07-15,3086.10009765625,3148.300048828125,3082.89990234375,3128.60009765625,2826720,3128.60009765625
2025-07-16,3128.60009765625,3210.0,3082.39990234375,3196.5,2892812,3196.5
2025-07-17,3186.300048828125,3238.0,3171.0,3195.0,3267180,3195.0
2025-07-18,3208.0,3252.0,3176.699951171875,3192.39990234375,2040381,3192.39990234375
2025-07-21,3177.0,3253.60009765625,3152.800048828125,3246.699951171875,2436535,3246.699951171875
2025-07-22,3246.699951171875,3271.89990234375,3210.5,3257.199951171875,1854072,3257.199951171875
2025-07-23,3260.0,3303.0,3248.0,3268.800048828125,2159800,3268.800048828125
2025-07-24,3255.0,3286.5,3243.699951171875,3260.89990234375,1469406,3260.89990234375
2025-07-25,3256.0,3259.0,3214.0,3246.39990234375,1475856,3246.39990234375
2025-07-28,3246.39990234375,3256.89990234375,3199.199951171875,3209.800048828125,1939520,3209.800048828125
2025-07-29,3203.0,3225.89990234375,3186.60009765625,3199.39990234375,1824673,3199.39990234375
2025-07-30,3195.0,3241.60009765625,3151.89990234375,3208.89990234375,2199654,3208.89990234375
2025-07-31,3225.0,3238.199951171875,3135.60009765625,3203.10009765625,4465859,3203.10009765625
2025-08-01,3205.0,3205.0,3116.699951171875,3159.300048828125,3781457,3159.300048828125
2025-08-04,3170.0,3223.0,3160.0,3200.199951171875,2684012,3200.199951171875
2025-08-05,3195.0,3222.0,3170.10009765625,3212.199951171875,1805644,3212.199951171875
2025-08-06,3212.199951171875,3240.10009765625,3178.60009765625,3227.5,1866321,3227.5
2025-08-07,3198.0,3229.60009765625,3161.10009765625,3211.10009765625,2374621,3211.10009765625
2025-08-08,3207.0,3214.89990234375,3135.60009765625,3144.199951171875,1721037,3144.199951171875
2025-08-11,3150.89990234375,3230.0,3130.300048828125,3186.199951171875,2046761,3186.199951171875
2025-08-12,3186.10009765625,3253.0,3185.10009765625,3236.5,3315978,3236.5
2025-08-13,3255.0,3300.0,3238.699951171875,3282.199951171875,2436029,3282.199951171875
2025-08-14,3273.199951171875,3313.5,3262.0,3265.39990234375,1508721,3265.39990234375
