Price,Open,High,Low,Close,Volume,Adj Close
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,
Date,,,,,,
2025-07-04,12321.895209049657,12463.000783217805,12263.266836684017,12427.2275390625,191516,12427.2275390625
2025-07-07,12397.416067043843,12421.264895643479,12228.486864463091,12267.2412109375,149939,12267.2412109375
2025-07-08,12267.241208975744,12416.29638769963,12227.49316131604,12366.611328125,219226,12366.611328125
2025-07-09,12331.832411240248,12500.761622353128,12298.046569017672,12482.875,379924,12482.875
2025-07-10,12439.15146487496,12587.212941809485,12403.378222125679,12437.1640625,269323,12437.1640625
2025-07-11,12437.164600840335,12557.40244972989,12373.567722088836,12416.296875,240034,12416.296875
2025-07-14,12416.296337562919,12499.767237311242,12351.705760376717,12437.1640625,278918,12437.1640625
2025-07-15,12465.982083101078,12465.982083101078,12346.737934039927,12423.2529296875,154124,12423.2529296875
2025-07-16,12425.240286602626,12436.171000226477,12319.907955318247,12374.5615234375,156311,12374.5615234375
2025-07-17,12386.485838085233,12468.963040216086,12353.693697478991,12416.296875,166142,12416.296875
2025-07-18,12441.139747984676,12478.900395782075,12362.637348616403,12419.2783203125,98339,12419.2783203125
2025-07-21,12480.88735265763,12633.917340898814,12296.058925301393,12497.7802734375,512521,12497.7802734375
2025-07-22,12569.326519851857,12619.01158001413,12217.556293902962,12373.5673828125,533617,12373.5673828125
2025-07-23,12381.516994965952,12436.170561155608,12280.159472214224,12294.0712890625,189617,12294.0712890625
2025-07-24,12294.071684005201,12320.901617360209,12152.966108582574,12226.5,180080,12226.5
2025-07-25,12245.0,12345.0,12193.0,12250.0,290381,12250.0
2025-07-28,12274.0,12368.0,12210.0,12240.0,214107,12240.0
2025-07-29,12200.0,12262.0,12122.0,12221.0,208446,12221.0
2025-07-30,12205.0,12381.0,12201.0,12268.0,185681,12268.0
2025-07-31,12201.0,12329.0,12155.0,12249.0,150379,12249.0
2025-08-01,12181.0,12289.0,12075.0,12113.0,212570,12113.0
2025-08-04,12158.0,12290.0,12132.0,12257.0,207875,12257.0
2025-08-05,12330.0,12378.0,12262.0,12298.0,267535,12298.0
2025-08-06,12298.0,12390.0,12208.0,12226.0,192086,12226.0
2025-08-07,12204.0,12309.0,12125.0,12273.0,202031,12273.0
2025-08-08,12285.0,12315.0,12135.0,12157.0,201770,12157.0
2025-08-11,12161.0,12425.0,12161.0,12405.0,218605,12405.0
2025-08-12,12447.0,12530.0,12397.0,12449.0,334100,12449.0
2025-08-13,12485.0,12517.0,12388.0,12401.0,207359,12401.0
2025-08-14,12413.0,12428.0,12225.0,12317.0,235741,12317.0
