Price,Open,High,Low,Close,Volume,Adj Close
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,
Date,,,,,,
2025-07-04,293.70001220703125,295.1499938964844,291.6499938964844,294.0,14193884,294.0
2025-07-07,294.70001220703125,296.6499938964844,293.5,295.8999938964844,6220756,295.8999938964844
2025-07-08,294.1499938964844,298.3999938964844,293.04998779296875,297.75,6254288,297.75
2025-07-09,298.25,300.0,296.3999938964844,299.6499938964844,5650646,299.6499938964844
2025-07-10,300.0,302.70001220703125,298.0,299.25,9307817,299.25
2025-07-11,299.25,300.8999938964844,296.95001220703125,298.54998779296875,7073217,298.54998779296875
2025-07-14,299.5,300.45001220703125,297.45001220703125,298.20001220703125,5484223,298.20001220703125
2025-07-15,298.1000061035156,300.0,296.8500061035156,298.04998779296875,6173407,298.04998779296875
2025-07-16,298.95001220703125,298.95001220703125,295.70001220703125,297.04998779296875,8144630,297.04998779296875
2025-07-17,297.54998779296875,298.20001220703125,295.79998779296875,296.6000061035156,8318287,296.6000061035156
2025-07-18,296.5,301.5,293.5,294.1499938964844,8702106,294.1499938964844
2025-07-21,294.0,297.25,292.25,297.0,5298012,297.0
2025-07-22,297.1000061035156,298.8500061035156,294.54998779296875,297.79998779296875,7775653,297.79998779296875
2025-07-23,298.8500061035156,299.6499938964844,297.1000061035156,299.25,5310964,299.25
2025-07-24,299.8500061035156,301.3500061035156,296.5,299.3500061035156,6294709,299.3500061035156
2025-07-25,297.1499938964844,297.75,290.8999938964844,292.1000061035156,8202572,292.1000061035156
2025-07-28,292.0,295.25,290.75,291.8999938964844,7037396,291.8999938964844
2025-07-29,290.5,293.8999938964844,289.79998779296875,293.1000061035156,6586034,293.1000061035156
2025-07-30,293.0,296.5,286.6000061035156,288.95001220703125,10515572,288.95001220703125
2025-07-31,284.95001220703125,294.29998779296875,284.95001220703125,291.0,14283621,291.0
2025-08-01,291.6499938964844,292.79998779296875,286.29998779296875,291.25,6697683,291.25
2025-08-04,291.20001220703125,291.54998779296875,285.70001220703125,287.95001220703125,10397121,287.95001220703125
2025-08-05,287.1000061035156,288.6499938964844,285.1000061035156,286.0,15561914,286.0
2025-08-06,287.6000061035156,288.3999938964844,284.04998779296875,284.79998779296875,12985269,284.79998779296875
2025-08-07,284.5,286.29998779296875,283.3999938964844,285.54998779296875,8893659,285.54998779296875
2025-08-08,284.79998779296875,286.25,283.6000061035156,284.8500061035156,6172968,284.8500061035156
2025-08-11,284.8500061035156,286.3999938964844,283.29998779296875,284.8500061035156,8755499,284.8500061035156
2025-08-12,284.3999938964844,287.54998779296875,284.0,284.6499938964844,13184438,284.6499938964844
2025-08-13,287.0,289.3999938964844,286.04998779296875,288.20001220703125,9928283,288.20001220703125
2025-08-14,289.04998779296875,290.1499938964844,287.1499938964844,288.70001220703125,8464495,288.70001220703125
