Price,Open,High,Low,Close,Volume,Adj Close
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,
Date,,,,,,
2025-07-04,4260.576233682753,4309.536111360864,4242.942962350725,4280.2783203125,437195,4280.2783203125
2025-07-07,4275.353172342988,4294.661315129366,4229.053264716232,4242.8447265625,353771,4242.8447265625
2025-07-08,4240.972956420018,4264.516854866446,4176.842565172957,4236.3427734375,467771,4236.3427734375
2025-07-09,4235.94861457199,4279.293205046681,4226.294784551272,4268.5556640625,276485,4268.5556640625
2025-07-10,4265.600359059698,4284.120128075814,4245.79966580874,4256.93115234375,368728,4256.93115234375
2025-07-11,4236.047260195893,4275.352827081986,4127.587176376388,4155.85986328125,556464,4155.85986328125
2025-07-14,4156.155545426335,4195.559722202124,4134.680461486738,4188.36865234375,293675,4188.36865234375
2025-07-15,4212.108997172714,4398.4909330315795,4196.6431474463525,4387.65478515625,1756329,4387.65478515625
2025-07-16,4387.654816884323,4403.416486635142,4305.891155051948,4358.59423828125,791606,4358.59423828125
2025-07-17,4370.908370788264,4397.407583843861,4346.280759954433,4377.41015625,414759,4377.41015625
2025-07-18,4383.714365643091,4417.207913605307,4321.850004751366,4331.20849609375,370997,4331.20849609375
2025-07-21,4344.3101047696755,4356.1313567554425,4281.4606407818665,4342.537109375,269975,4342.537109375
2025-07-22,4352.191274603673,4365.687397396663,4254.4687249255285,4277.71728515625,463290,4277.71728515625
2025-07-23,4295.055116686423,4311.801891223962,4261.46296097129,4298.7001953125,376802,4298.7001953125
2025-07-24,4310.0,4320.0,4255.10009765625,4301.89990234375,584473,4301.89990234375
2025-07-25,4278.0,4290.7998046875,4195.0,4230.7001953125,630896,4230.7001953125
2025-07-28,4215.5,4307.0,4215.5,4291.10009765625,462891,4291.10009765625
2025-07-29,4290.0,4334.39990234375,4265.60009765625,4325.2001953125,422393,4325.2001953125
2025-07-30,4311.0,4325.7998046875,4215.7001953125,4251.2998046875,547169,4251.2998046875
2025-07-31,4210.0,4303.0,4201.0,4260.7001953125,446590,4260.7001953125
2025-08-01,4255.10009765625,4322.0,4240.0,4311.60009765625,473918,4311.60009765625
2025-08-04,4315.89990234375,4550.0,4310.10009765625,4535.89990234375,1454995,4535.89990234375
2025-08-05,4536.0,4581.5,4515.89990234375,4546.7998046875,803505,4546.7998046875
2025-08-06,4549.60009765625,4549.89990234375,4462.10009765625,4474.89990234375,574216,4474.89990234375
2025-08-07,4430.0,4674.89990234375,4422.2998046875,4660.7001953125,2121194,4660.7001953125
2025-08-08,4660.0,4712.0,4588.10009765625,4599.7998046875,972461,4599.7998046875
2025-08-11,4603.0,4624.7001953125,4539.0,4562.2001953125,455558,4562.2001953125
2025-08-12,4589.0,4669.60009765625,4571.0,4645.2001953125,723767,4645.2001953125
2025-08-13,4668.2998046875,4793.5,4650.2001953125,4768.7001953125,1342794,4768.7001953125
2025-08-14,4770.0,4773.5,4690.5,4708.10009765625,373862,4708.10009765625
