Price,Open,High,Low,Close,Volume,Adj Close
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,
Date,,,,,,
2025-07-04,2010.1949970414346,2019.6162365440955,1988.4765365025921,2000.4761962890625,2178315,2000.4761962890625
2025-07-07,2001.2696375863966,2019.1204073963843,1993.9309635639677,2017.037841796875,4165432,2017.037841796875
2025-07-08,2009.2032064202972,2018.1285908515817,1998.0961097735637,2013.1700439453125,3624619,2013.1700439453125
2025-07-09,2018.128646712418,2023.7813419187191,1981.931253294726,2002.9554443359375,2937734,2002.9554443359375
2025-07-10,2011.7816836964873,2011.7816836964873,1946.0314224882566,1948.213134765625,5695845,1948.213134765625
2025-07-11,1925.8996432020544,1942.8578496282753,1898.3300736247704,1905.96630859375,13103980,1905.96630859375
2025-07-14,1899.1234997073275,1911.5198671988896,1884.4461521740072,1904.974609375,5269381,1904.974609375
2025-07-15,1908.8423349640334,1926.8913979367326,1907.2555030496296,1918.164306640625,4163140,1918.164306640625
2025-07-16,1927.8831074944278,1927.8831074944278,1912.809172772721,1920.54443359375,4211258,1920.54443359375
2025-07-17,1927.585541707482,1928.7756656405695,1911.6190443360201,1913.9000244140625,6256455,1913.9000244140625
2025-07-18,1915.0999755859375,1916.0,1891.800048828125,1901.0,4643961,1901.0
2025-07-21,1894.800048828125,1919.9000244140625,1892.5999755859375,1909.199951171875,5109654,1909.199951171875
2025-07-22,1909.199951171875,1911.300048828125,1883.0,1906.800048828125,4513541,1906.800048828125
2025-07-23,1920.0,1949.0,1907.300048828125,1943.800048828125,5194282,1943.800048828125
2025-07-24,1943.800048828125,1970.4000244140625,1933.699951171875,1936.0999755859375,4150685,1936.0999755859375
2025-07-25,1936.0999755859375,1952.699951171875,1925.0,1937.9000244140625,3896884,1937.9000244140625
2025-07-28,1930.0,1930.0,1885.0,1890.300048828125,3575044,1890.300048828125
2025-07-29,1880.0,1923.5999755859375,1880.0,1918.300048828125,3748040,1918.300048828125
2025-07-30,1934.0,1939.199951171875,1922.0999755859375,1932.5999755859375,5044683,1932.5999755859375
2025-07-31,1913.0,1926.5,1895.5999755859375,1914.300048828125,4674966,1914.300048828125
2025-08-01,1914.0,1919.699951171875,1878.0,1884.4000244140625,5192594,1884.4000244140625
2025-08-04,1892.0,1919.9000244140625,1878.5,1914.5999755859375,3074380,1914.5999755859375
2025-08-05,1920.0,1937.5999755859375,1912.0999755859375,1931.800048828125,5167672,1931.800048828125
2025-08-06,1930.0,1964.800048828125,1921.5999755859375,1929.699951171875,5461349,1929.699951171875
2025-08-07,1928.0999755859375,1933.300048828125,1909.0999755859375,1922.5999755859375,4268534,1922.5999755859375
2025-08-08,1886.300048828125,1893.800048828125,1856.0,1858.5999755859375,93801105,1858.5999755859375
2025-08-11,1863.0,1866.0,1845.699951171875,1857.4000244140625,5266532,1857.4000244140625
2025-08-12,1857.4000244140625,1865.0,1847.0999755859375,1850.300048828125,4645011,1850.300048828125
2025-08-13,1853.0,1872.5,1851.800048828125,1867.4000244140625,6697206,1867.4000244140625
2025-08-14,1873.0,1883.0,1866.800048828125,1873.800048828125,3958631,1873.800048828125
