Price,Open,High,Low,Close,Volume,Adj Close
Ticker,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,
Date,,,,,,
2025-07-04,1091.0,1095.0,1082.0,1089.699951171875,573351,1089.699951171875
2025-07-07,1085.0,1108.199951171875,1085.0,1101.9000244140625,1152136,1101.9000244140625
2025-07-08,1108.0,1108.5999755859375,1093.5,1099.9000244140625,605639,1099.9000244140625
2025-07-09,1100.0,1107.4000244140625,1091.5999755859375,1097.9000244140625,752158,1097.9000244140625
2025-07-10,1097.9000244140625,1103.699951171875,1080.0999755859375,1088.9000244140625,533377,1088.9000244140625
2025-07-11,1083.9000244140625,1101.800048828125,1074.0,1076.800048828125,983485,1076.800048828125
2025-07-14,1076.800048828125,1083.5,1070.0,1071.800048828125,770739,1071.800048828125
2025-07-15,1071.800048828125,1085.0,1067.5,1081.800048828125,538506,1081.800048828125
2025-07-16,1081.800048828125,1089.9000244140625,1068.199951171875,1081.5,1753658,1081.5
2025-07-17,1081.5,1109.699951171875,1080.0,1105.800048828125,1193262,1105.800048828125
2025-07-18,1106.0,1108.300048828125,1093.5,1095.9000244140625,844437,1095.9000244140625
2025-07-21,1095.800048828125,1095.800048828125,1077.0,1090.300048828125,805610,1090.300048828125
2025-07-22,1089.9000244140625,1090.300048828125,1075.300048828125,1084.800048828125,961735,1084.800048828125
2025-07-23,1085.0,1087.0,1051.0,1062.5999755859375,1508414,1062.5999755859375
2025-07-24,1084.0,1104.5,1065.5,1072.800048828125,6264546,1072.800048828125
2025-07-25,1078.0,1079.800048828125,1050.0,1054.4000244140625,1180451,1054.4000244140625
2025-07-28,1048.0,1071.0,1044.4000244140625,1059.9000244140625,1219854,1059.9000244140625
2025-07-29,1059.9000244140625,1076.199951171875,1054.0,1061.5999755859375,944513,1061.5999755859375
2025-07-30,1056.0,1083.0,1056.0,1073.0999755859375,1175543,1073.0999755859375
2025-07-31,1068.699951171875,1079.699951171875,1054.5,1073.199951171875,1114320,1073.199951171875
2025-08-01,1067.0999755859375,1089.9000244140625,1067.0,1070.4000244140625,1040166,1070.4000244140625
2025-08-04,1070.4000244140625,1075.5999755859375,1060.0,1072.5999755859375,663828,1072.5999755859375
2025-08-05,1072.5999755859375,1073.0,1059.0999755859375,1064.5999755859375,861402,1064.5999755859375
2025-08-06,1061.0,1067.300048828125,1050.5999755859375,1052.800048828125,598309,1052.800048828125
2025-08-07,1051.0,1056.5,1038.699951171875,1052.800048828125,600790,1052.800048828125
2025-08-08,1052.0,1062.0,1043.0,1051.0,843741,1051.0
2025-08-11,1048.0,1062.9000244140625,1037.699951171875,1059.0999755859375,617689,1059.0999755859375
2025-08-12,1055.800048828125,1062.9000244140625,1045.0,1046.800048828125,651741,1046.800048828125
2025-08-13,1047.800048828125,1058.699951171875,1043.199951171875,1056.0999755859375,501792,1056.0999755859375
2025-08-14,1057.199951171875,1059.4000244140625,1045.4000244140625,1051.199951171875,767620,1051.199951171875
