Price,Open,High,Low,Close,Volume,Adj Close
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,
Date,,,,,,
2025-07-04,165.91000366210938,166.49000549316406,162.0,163.00999450683594,22938753,163.00999450683594
2025-07-07,163.0,163.35000610351562,160.0500030517578,162.39999389648438,17469909,162.39999389648438
2025-07-08,162.4499969482422,162.89999389648438,161.60000610351562,161.97000122070312,11398248,161.97000122070312
2025-07-09,161.9499969482422,161.9499969482422,157.50999450683594,159.0,29839077,159.0
2025-07-10,160.0,161.5500030517578,159.27999877929688,160.66000366210938,17566887,160.66000366210938
2025-07-11,160.63999938964844,161.6199951171875,159.32000732421875,159.83999633789062,20689511,159.83999633789062
2025-07-14,159.83999633789062,161.1199951171875,159.3000030517578,160.44000244140625,15152964,160.44000244140625
2025-07-15,160.25999450683594,160.85000610351562,157.9499969482422,159.0,17993051,159.0
2025-07-16,159.0,159.27000427246094,157.0,157.3300018310547,14591157,157.3300018310547
2025-07-17,157.5,160.6999969482422,157.1199951171875,159.89999389648438,21733241,159.89999389648438
2025-07-18,160.10000610351562,162.75,160.10000610351562,162.3699951171875,30728478,162.3699951171875
2025-07-21,162.5,165.60000610351562,162.49000549316406,163.02000427246094,29812899,163.02000427246094
2025-07-22,163.3000030517578,164.41000366210938,162.72999572753906,163.0399932861328,13615524,163.0399932861328
2025-07-23,163.25,164.13999938964844,161.8800048828125,162.77000427246094,14287149,162.77000427246094
2025-07-24,163.0,164.75,162.80999755859375,163.47999572753906,14377270,163.47999572753906
2025-07-25,163.5,163.58999633789062,161.0500030517578,161.42999267578125,12443495,161.42999267578125
2025-07-28,161.22999572753906,162.2899932861328,159.08999633789062,159.67999267578125,19296285,159.67999267578125
2025-07-29,158.1999969482422,162.4499969482422,158.1999969482422,161.69000244140625,15262937,161.69000244140625
2025-07-30,161.69000244140625,162.7899932861328,161.0500030517578,161.36000061035156,16083106,161.36000061035156
2025-07-31,161.0,162.1300048828125,156.55999755859375,157.94000244140625,26213891,157.94000244140625
2025-08-01,157.92999267578125,157.92999267578125,152.50999450683594,153.00999450683594,23927359,153.00999450683594
2025-08-04,153.5,159.9199981689453,153.5,159.55999755859375,30064719,159.55999755859375
2025-08-05,159.55999755859375,160.13999938964844,158.27999877929688,159.6199951171875,14441034,159.6199951171875
2025-08-06,159.6199951171875,159.8000030517578,157.8000030517578,158.66000366210938,13438851,158.66000366210938
2025-08-07,157.14999389648438,160.0,156.25999450683594,159.6699981689453,23159540,159.6699981689453
2025-08-08,159.5,159.9499969482422,157.00999450683594,157.9499969482422,11951173,157.9499969482422
2025-08-11,157.9499969482422,160.0,157.14999389648438,158.52000427246094,14325736,158.52000427246094
2025-08-12,158.52000427246094,161.64999389648438,158.5,160.16000366210938,20056598,160.16000366210938
2025-08-13,160.9600067138672,162.39999389648438,159.89999389648438,160.17999267578125,18079396,160.17999267578125
2025-08-14,160.02000427246094,160.60000610351562,154.8300018310547,155.3000030517578,47256126,155.3000030517578
