Price,Open,High,Low,Close,Volume,Adj Close
Ticker,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,
Date,,,,,,
2025-07-04,783.9000244140625,788.7999877929688,780.2000122070312,785.0999755859375,1536851,785.0999755859375
2025-07-07,781.0499877929688,792.75,781.0499877929688,789.4500122070312,2169992,789.4500122070312
2025-07-08,785.0,796.5,783.0999755859375,794.1500244140625,5033587,794.1500244140625
2025-07-09,792.0,797.9500122070312,784.0,786.2999877929688,2165913,786.2999877929688
2025-07-10,783.0,788.0,763.4000244140625,771.25,2602721,771.25
2025-07-11,765.0,777.4000244140625,756.8499755859375,759.0,3508424,759.0
2025-07-14,755.2000122070312,767.4500122070312,753.0,764.75,1794592,764.75
2025-07-15,769.0,770.2999877929688,752.1500244140625,756.8499755859375,2842400,756.8499755859375
2025-07-16,765.0,776.9000244140625,754.7999877929688,755.9500122070312,6273181,755.9500122070312
2025-07-17,759.6500244140625,760.7000122070312,746.2999877929688,751.7999877929688,4378210,751.7999877929688
2025-07-18,755.0,757.0,736.4000244140625,739.5,3450063,739.5
2025-07-21,738.0,753.5,732.8499755859375,752.2999877929688,2073697,752.2999877929688
2025-07-22,752.0,768.5499877929688,751.5499877929688,763.2999877929688,4334529,763.2999877929688
2025-07-23,765.0,768.2999877929688,758.0999755859375,762.5,1312711,762.5
2025-07-24,762.0,766.3499755859375,756.0,757.2999877929688,1258684,757.2999877929688
2025-07-25,752.8499755859375,766.5,751.0999755859375,762.3499755859375,1708286,762.3499755859375
2025-07-28,762.0,769.7999877929688,756.5499877929688,761.2000122070312,1509806,761.2000122070312
2025-07-29,762.0,765.0,755.0999755859375,756.3499755859375,1129341,756.3499755859375
2025-07-30,752.2999877929688,762.0,750.0,757.4500122070312,2011152,757.4500122070312
2025-07-31,746.0,761.25,746.0,755.5,1783473,755.5
2025-08-01,752.5499877929688,756.3499755859375,740.0999755859375,741.7000122070312,1697685,741.7000122070312
2025-08-04,741.5,747.5499877929688,732.1500244140625,739.7999877929688,2555375,739.7999877929688
2025-08-05,735.7999877929688,742.25,731.6500244140625,738.5,1988095,738.5
2025-08-06,734.0999755859375,755.0,734.0999755859375,752.5499877929688,1797969,752.5499877929688
2025-08-07,747.0499877929688,757.6500244140625,747.0499877929688,755.7000122070312,1423219,755.7000122070312
2025-08-08,756.0,764.5,756.0,761.5499877929688,2210684,761.5499877929688
2025-08-11,763.5,765.8499755859375,753.7000122070312,764.75,1719052,764.75
2025-08-12,764.75,772.9500122070312,758.3499755859375,766.2000122070312,1996036,766.2000122070312
2025-08-13,765.8499755859375,783.7000122070312,763.5999755859375,776.5999755859375,1720968,776.5999755859375
2025-08-14,778.75,790.75,777.9500122070312,788.75,2861621,788.75
