Price,Open,High,Low,Close,Volume,Adj Close
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,
Date,,,,,,
2025-07-04,335.70001220703125,336.0,332.25,335.5,5899185,335.5
2025-07-07,335.5,339.0,333.75,337.45001220703125,9454556,337.45001220703125
2025-07-08,338.20001220703125,343.8999938964844,337.0,343.20001220703125,12092302,343.20001220703125
2025-07-09,343.25,345.6000061035156,342.79998779296875,344.0,9079872,344.0
2025-07-10,344.0,345.0,341.20001220703125,341.45001220703125,6426072,341.45001220703125
2025-07-11,340.5,344.0,339.5,342.70001220703125,17234194,342.70001220703125
2025-07-14,343.04998779296875,345.0,339.95001220703125,342.1000061035156,11516965,342.1000061035156
2025-07-15,343.1499938964844,344.1000061035156,340.95001220703125,342.0,8450777,342.0
2025-07-16,342.0,343.79998779296875,340.79998779296875,342.45001220703125,6001484,342.45001220703125
2025-07-17,344.20001220703125,344.5,342.0,342.6499938964844,7562006,342.6499938964844
2025-07-18,343.0,343.8999938964844,340.6499938964844,342.1000061035156,6370338,342.1000061035156
2025-07-21,342.1000061035156,342.79998779296875,339.29998779296875,341.54998779296875,4463318,341.54998779296875
2025-07-22,341.54998779296875,342.6000061035156,340.04998779296875,340.8500061035156,4728372,340.8500061035156
2025-07-23,341.79998779296875,344.0,340.95001220703125,343.04998779296875,5058422,343.04998779296875
2025-07-24,343.6000061035156,343.6000061035156,336.5,338.8999938964844,9098453,338.8999938964844
2025-07-25,338.8999938964844,339.8999938964844,332.54998779296875,333.20001220703125,7790739,333.20001220703125
2025-07-28,333.45001220703125,336.6000061035156,330.3500061035156,332.95001220703125,4605823,332.95001220703125
2025-07-29,332.0,335.5,328.5,334.6000061035156,7551356,334.6000061035156
2025-07-30,335.0,342.29998779296875,332.5,338.79998779296875,12537358,338.79998779296875
2025-07-31,336.04998779296875,340.1000061035156,333.0,334.25,8935384,334.25
2025-08-01,333.0,334.75,330.20001220703125,330.8999938964844,7107542,330.8999938964844
2025-08-04,330.8999938964844,333.29998779296875,327.20001220703125,332.0,8193399,332.0
2025-08-05,332.45001220703125,334.3500061035156,331.29998779296875,333.6000061035156,9855535,333.6000061035156
2025-08-06,333.6000061035156,335.3999938964844,331.6000061035156,332.1000061035156,13872826,332.1000061035156
2025-08-07,332.1000061035156,332.45001220703125,328.6499938964844,329.75,8731389,329.75
2025-08-08,330.0,337.5,329.6499938964844,334.75,11247218,334.75
2025-08-11,335.0,339.1000061035156,333.95001220703125,336.1499938964844,11993280,336.1499938964844
2025-08-12,336.25,341.8500061035156,335.75,340.1000061035156,7221182,340.1000061035156
2025-08-13,340.29998779296875,343.0,339.1499938964844,339.95001220703125,5417151,339.95001220703125
2025-08-14,339.95001220703125,340.45001220703125,336.29998779296875,339.3500061035156,5689423,339.3500061035156
