Price,Open,High,Low,Close,Volume,Adj Close
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,
Date,,,,,,
2025-07-04,922.0,940.7000122070312,919.0,925.2999877929688,10613046,925.2999877929688
2025-07-07,925.0,929.2999877929688,918.0999755859375,924.6500244140625,3383973,924.6500244140625
2025-07-08,918.7999877929688,929.5,918.7999877929688,927.6500244140625,3851432,927.6500244140625
2025-07-09,926.5,946.0,924.0,940.5999755859375,5341529,940.5999755859375
2025-07-10,943.0,951.7000122070312,942.25,947.6500244140625,5409906,947.6500244140625
2025-07-11,938.7000122070312,947.1500244140625,931.5499877929688,933.5,4278038,933.5
2025-07-14,932.0,932.0,911.2999877929688,918.8499755859375,6657978,918.8499755859375
2025-07-15,919.0,930.5999755859375,918.0,928.4000244140625,3892075,928.4000244140625
2025-07-16,924.0,927.0,919.4000244140625,921.75,3952491,921.75
2025-07-17,925.9500122070312,926.25,916.0,923.2999877929688,4583882,923.2999877929688
2025-07-18,920.5,944.9000244140625,920.0,942.0,7893820,942.0
2025-07-21,938.9000244140625,951.0,937.3499755859375,948.4500122070312,4660232,948.4500122070312
2025-07-22,955.0,962.0,940.0,952.5499877929688,6237382,952.5499877929688
2025-07-23,954.0,970.9500122070312,953.6500244140625,968.2999877929688,9694991,968.2999877929688
2025-07-24,970.0,970.0,954.0,958.9500122070312,5189112,958.9500122070312
2025-07-25,906.4000244140625,924.9000244140625,898.0,913.75,24415481,913.75
2025-07-28,909.25,913.75,879.0,880.5,14011284,880.5
2025-07-29,875.0499877929688,894.0,873.5,886.5499877929688,11323854,886.5499877929688
2025-07-30,890.9500122070312,892.5999755859375,875.0,884.8499755859375,5054496,884.8499755859375
2025-07-31,872.0,887.8499755859375,868.0,881.2000122070312,6999179,881.2000122070312
2025-08-01,884.7999877929688,895.8499755859375,873.0,875.5999755859375,5300299,875.5999755859375
2025-08-04,874.0,886.75,873.7000122070312,885.2999877929688,3969985,885.2999877929688
2025-08-05,889.0,893.5999755859375,882.4000244140625,891.9000244140625,4446791,891.9000244140625
2025-08-06,888.0,895.5,874.5999755859375,876.6500244140625,4212648,876.6500244140625
2025-08-07,871.0,882.0,867.25,879.0999755859375,5998002,879.0999755859375
2025-08-08,877.0,888.2999877929688,876.0,877.1500244140625,3736916,877.1500244140625
2025-08-11,877.1500244140625,888.2999877929688,872.75,877.7999877929688,5367926,877.7999877929688
2025-08-12,877.2000122070312,884.9000244140625,851.5,853.0,8257312,853.0
2025-08-13,854.5499877929688,864.0,849.0,860.0,10117225,860.0
2025-08-14,860.0,866.9000244140625,855.4500122070312,861.4500122070312,5379250,861.4500122070312
