Price,Open,High,Low,Close,Volume,Adj Close
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,
Date,,,,,,
2025-07-04,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538,811.8499755859375
2025-07-07,811.2000122070312,812.6500244140625,805.1500244140625,806.8499755859375,4461783,806.8499755859375
2025-07-08,807.9000244140625,813.5499877929688,805.3499755859375,812.6500244140625,5935770,812.6500244140625
2025-07-09,810.0,812.4500122070312,809.0,810.9500122070312,4099112,810.9500122070312
2025-07-10,811.2999877929688,815.5,806.9000244140625,808.0,12178137,808.0
2025-07-11,807.5499877929688,812.5499877929688,804.5499877929688,808.6500244140625,6202372,808.6500244140625
2025-07-14,809.7999877929688,815.5,808.0,808.8499755859375,6938635,808.8499755859375
2025-07-15,811.0,821.0,810.5,816.4500122070312,9297645,816.4500122070312
2025-07-16,816.0,834.2000122070312,815.2999877929688,831.7000122070312,16458920,831.7000122070312
2025-07-17,838.4000244140625,842.5,826.3499755859375,829.0,23073718,829.0
2025-07-18,832.0,832.6500244140625,820.25,823.3499755859375,15387801,823.3499755859375
2025-07-21,823.0,827.3499755859375,817.9500122070312,824.2000122070312,8852594,824.2000122070312
2025-07-22,827.5,828.0499877929688,814.0,815.0,7851163,815.0
2025-07-23,812.5,825.2000122070312,811.5,820.6500244140625,15470390,820.6500244140625
2025-07-24,820.0,821.9500122070312,810.6500244140625,815.7000122070312,10118309,815.7000122070312
2025-07-25,815.0,819.2000122070312,805.5,806.5499877929688,6734439,806.5499877929688
2025-07-28,806.5499877929688,808.9500122070312,796.0,797.1500244140625,7734158,797.1500244140625
2025-07-29,796.2000122070312,800.0,793.0999755859375,799.2000122070312,7833759,799.2000122070312
2025-07-30,798.9500122070312,803.4000244140625,796.2000122070312,801.6500244140625,8743723,801.6500244140625
2025-07-31,795.0999755859375,803.7999877929688,792.5499877929688,796.5499877929688,11359112,796.5499877929688
2025-08-01,795.7000122070312,801.0,792.0,794.0,15468391,794.0
2025-08-04,794.5,797.2000122070312,786.5499877929688,795.7000122070312,8820724,795.7000122070312
2025-08-05,798.0,804.0499877929688,796.2999877929688,800.5999755859375,7381537,800.5999755859375
2025-08-06,800.9500122070312,810.2000122070312,799.0,805.1500244140625,7409396,805.1500244140625
2025-08-07,801.0999755859375,806.6500244140625,793.4000244140625,805.1500244140625,7091392,805.1500244140625
2025-08-08,805.0,807.7999877929688,790.0,804.2999877929688,15708181,804.2999877929688
2025-08-11,808.0,825.0,808.0,823.4500122070312,15236297,823.4500122070312
2025-08-12,824.9500122070312,825.5,820.0,820.5999755859375,7986728,820.5999755859375
2025-08-13,822.6500244140625,824.9500122070312,820.6500244140625,821.8499755859375,4447508,821.8499755859375
2025-08-14,822.0,828.0,819.0999755859375,826.5499877929688,7087573,826.5499877929688
