Price,Open,High,Low,Close,Volume,Adj Close
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,
Date,,,,,,
2025-07-04,1192.449951171875,1198.5,1183.550048828125,1196.4000244140625,790114,1196.4000244140625
2025-07-07,1199.699951171875,1213.0,1194.0,1211.050048828125,868414,1211.050048828125
2025-07-08,1211.050048828125,1217.8499755859375,1203.5,1208.949951171875,711576,1208.949951171875
2025-07-09,1210.0,1218.25,1207.25,1213.9000244140625,790360,1213.9000244140625
2025-07-10,1212.5,1218.449951171875,1198.800048828125,1200.699951171875,569850,1200.699951171875
2025-07-11,1202.0,1214.3499755859375,1198.550048828125,1201.75,741064,1201.75
2025-07-14,1202.6500244140625,1207.3499755859375,1188.5,1196.449951171875,942914,1196.449951171875
2025-07-15,1196.449951171875,1210.0,1190.050048828125,1208.1500244140625,1064608,1208.1500244140625
2025-07-16,1208.0,1245.0,1203.699951171875,1230.0,2810630,1230.0
2025-07-17,1229.0,1235.0,1223.050048828125,1224.550048828125,546708,1224.550048828125
2025-07-18,1229.5,1238.449951171875,1215.5,1236.0999755859375,899652,1236.0999755859375
2025-07-21,1236.449951171875,1239.199951171875,1222.5,1236.300048828125,957974,1236.300048828125
2025-07-22,1236.4000244140625,1238.75,1219.0,1221.75,774548,1221.75
2025-07-23,1230.0,1234.5,1216.800048828125,1226.25,720228,1226.25
2025-07-24,1226.4000244140625,1237.5,1155.0,1161.050048828125,5372012,1161.050048828125
2025-07-25,1157.449951171875,1157.449951171875,1133.0,1137.300048828125,3178714,1137.300048828125
2025-07-28,1137.3499755859375,1149.949951171875,1111.050048828125,1114.6500244140625,1879938,1114.6500244140625
2025-07-29,1115.0,1129.050048828125,1109.949951171875,1111.8499755859375,1801922,1111.8499755859375
2025-07-30,1115.0,1119.75,1110.8499755859375,1115.75,929698,1115.75
2025-07-31,1112.5,1132.949951171875,1110.5,1123.8499755859375,1346218,1123.8499755859375
2025-08-01,1123.8499755859375,1143.8499755859375,1121.550048828125,1138.25,1410024,1138.25
2025-08-04,1143.0,1143.300048828125,1129.0,1138.699951171875,812794,1138.699951171875
2025-08-05,1139.8499755859375,1141.199951171875,1125.050048828125,1133.6500244140625,1135934,1133.6500244140625
2025-08-06,1135.0,1136.199951171875,1113.050048828125,1116.6500244140625,1127544,1116.6500244140625
2025-08-07,1118.0,1123.199951171875,1107.5,1117.300048828125,1014230,1117.300048828125
2025-08-08,1122.0,1126.4000244140625,1093.4000244140625,1096.5,1242852,1096.5
2025-08-11,1097.0,1108.9000244140625,1087.0,1105.0,1038967,1105.0
2025-08-12,1108.0,1109.5999755859375,1089.0,1091.0999755859375,758197,1091.0999755859375
2025-08-13,1091.0999755859375,1100.800048828125,1086.5999755859375,1096.9000244140625,813725,1096.9000244140625
2025-08-14,1099.9000244140625,1103.0,1084.699951171875,1089.4000244140625,941698,1089.4000244140625
