Price,Open,High,Low,Close,Volume,Adj Close
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,
Date,,,,,,
2025-07-04,414.8999938964844,415.0,411.75,412.54998779296875,8256733,412.54998779296875
2025-07-07,413.0,417.20001220703125,412.0,416.1499938964844,6845218,416.1499938964844
2025-07-08,416.1499938964844,418.1000061035156,414.6499938964844,417.20001220703125,6807192,417.20001220703125
2025-07-09,416.20001220703125,420.29998779296875,415.45001220703125,419.45001220703125,9930533,419.45001220703125
2025-07-10,420.29998779296875,420.29998779296875,416.3999938964844,416.8500061035156,6220360,416.8500061035156
2025-07-11,417.0,418.04998779296875,415.5,416.79998779296875,8578844,416.79998779296875
2025-07-14,417.04998779296875,419.95001220703125,416.54998779296875,419.3999938964844,6896989,419.3999938964844
2025-07-15,420.8999938964844,422.3999938964844,419.0,422.1000061035156,8532755,422.1000061035156
2025-07-16,422.1000061035156,425.45001220703125,420.29998779296875,424.6000061035156,9780773,424.6000061035156
2025-07-17,425.79998779296875,425.8999938964844,423.0,423.95001220703125,7240795,423.95001220703125
2025-07-18,425.20001220703125,425.20001220703125,420.1000061035156,422.75,6730256,422.75
2025-07-21,422.0,422.75,418.3999938964844,420.1000061035156,4822343,420.1000061035156
2025-07-22,420.1000061035156,420.3999938964844,415.20001220703125,416.0,9869507,416.0
2025-07-23,417.1000061035156,417.8999938964844,414.0,414.95001220703125,12196187,414.95001220703125
2025-07-24,415.8500061035156,415.8500061035156,409.45001220703125,409.95001220703125,9005157,409.95001220703125
2025-07-25,410.0,410.25,407.75,409.3999938964844,5824089,409.3999938964844
2025-07-28,410.79998779296875,410.8500061035156,408.6000061035156,409.8999938964844,8123337,409.8999938964844
2025-07-29,410.0,411.3999938964844,408.0,408.45001220703125,6811772,408.45001220703125
2025-07-30,409.0,409.29998779296875,405.75,407.6000061035156,10915863,407.6000061035156
2025-07-31,405.95001220703125,414.0,405.54998779296875,411.95001220703125,19364174,411.95001220703125
2025-08-01,412.3999938964844,419.3500061035156,411.79998779296875,416.45001220703125,14324065,416.45001220703125
2025-08-04,420.20001220703125,422.5,415.1000061035156,416.8500061035156,18352458,416.8500061035156
2025-08-05,417.20001220703125,417.95001220703125,413.0,414.1499938964844,8495104,414.1499938964844
2025-08-06,414.1499938964844,415.0,410.5,412.0,9080543,412.0
2025-08-07,412.0,414.75,411.6499938964844,413.6000061035156,11514878,413.6000061035156
2025-08-08,413.8999938964844,415.3500061035156,412.95001220703125,414.5,9814361,414.5
2025-08-11,414.5,417.0,414.0,416.8500061035156,8514272,416.8500061035156
2025-08-12,417.0,419.79998779296875,415.29998779296875,416.3500061035156,13635738,416.3500061035156
2025-08-13,417.20001220703125,417.5,413.6000061035156,414.1000061035156,10874910,414.1000061035156
2025-08-14,414.25,415.04998779296875,411.0,411.45001220703125,9580361,411.45001220703125
