Price,Open,High,Low,Close,Volume,Adj Close
Ticker,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,
Date,,,,,,
2025-07-04,245.1999969482422,245.4499969482422,242.50999450683594,245.24000549316406,7717259,245.24000549316406
2025-07-07,245.5,245.5,240.8300018310547,241.52000427246094,9222263,241.52000427246094
2025-07-08,242.41000366210938,243.6999969482422,240.64999389648438,243.24000549316406,7537067,243.24000549316406
2025-07-09,243.35000610351562,244.58999633789062,242.27000427246094,243.35000610351562,9590680,243.35000610351562
2025-07-10,243.50999450683594,244.69000244140625,242.3300018310547,243.08999633789062,8012201,243.08999633789062
2025-07-11,243.0500030517578,243.08999633789062,240.8000030517578,241.75999450683594,5608382,241.75999450683594
2025-07-14,242.89999389648438,244.88999938964844,241.13999938964844,244.22000122070312,7568906,244.22000122070312
2025-07-15,244.47999572753906,245.3699951171875,242.6999969482422,243.6699981689453,7843083,243.6699981689453
2025-07-16,244.0,244.14999389648438,242.3000030517578,242.85000610351562,5656962,242.85000610351562
2025-07-17,243.0,244.55999755859375,242.82000732421875,243.8699951171875,7006298,243.8699951171875
2025-07-18,244.74000549316406,247.35000610351562,243.4600067138672,246.30999755859375,10293817,246.30999755859375
2025-07-21,246.0,246.3000030517578,244.42999267578125,245.0399932861328,5424455,245.0399932861328
2025-07-22,245.0399932861328,246.8699951171875,244.07000732421875,246.41000366210938,5869862,246.41000366210938
2025-07-23,246.0,247.1999969482422,244.25999450683594,245.5500030517578,7357753,245.5500030517578
2025-07-24,245.55999755859375,246.1999969482422,243.75999450683594,244.8300018310547,4590999,244.8300018310547
2025-07-25,244.0,244.8000030517578,239.25,240.2899932861328,7427827,240.2899932861328
2025-07-28,240.2899932861328,241.55999755859375,237.8000030517578,240.02000427246094,6865890,240.02000427246094
2025-07-29,240.02000427246094,242.50999450683594,239.82000732421875,241.44000244140625,6157824,241.44000244140625
2025-07-30,242.5399932861328,243.7100067138672,240.10000610351562,241.80999755859375,8767763,241.80999755859375
2025-07-31,240.1999969482422,242.80999755859375,239.66000366210938,241.0,10254214,241.0
2025-08-01,240.10000610351562,240.7100067138672,234.0500030517578,236.7899932861328,12629251,236.7899932861328
2025-08-04,236.5,238.38999938964844,234.0,234.8300018310547,16174972,234.8300018310547
2025-08-05,235.5,236.0,233.0500030517578,234.47999572753906,9562689,234.47999572753906
2025-08-06,234.5500030517578,235.3699951171875,232.91000366210938,233.77000427246094,7568954,233.77000427246094
2025-08-07,233.14999389648438,234.1999969482422,231.30999755859375,233.92999267578125,5560413,233.92999267578125
2025-08-08,233.89999389648438,235.1199951171875,232.67999267578125,233.44000244140625,5249568,233.44000244140625
2025-08-11,233.44000244140625,235.0,231.5800018310547,233.7899932861328,4699743,233.7899932861328
2025-08-12,233.8000030517578,236.36000061035156,233.61000061035156,235.52000427246094,7036778,235.52000427246094
2025-08-13,237.74000549316406,239.9499969482422,236.3000030517578,238.6699981689453,8501906,238.6699981689453
2025-08-14,238.50999450683594,238.6699981689453,234.42999267578125,236.94000244140625,7258450,236.94000244140625
