Price,Open,High,Low,Close,Volume,Adj Close
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,
Date,,,,,,
2025-07-04,2121.554042505778,2134.838775253816,2108.569013055413,2127.347412109375,1686215,2127.347412109375
2025-07-07,2127.5469727664763,2154.3161571581527,2119.356465117389,2147.32421875,2170585,2147.32421875
2025-07-08,2182.4837212145635,2238.918654966794,2173.693806654712,2221.938232421875,7526291,2221.938232421875
2025-07-09,2214.446782590659,2231.5271868472532,2211.450237553324,2226.732666015625,2020902,2226.732666015625
2025-07-10,2226.5331209469705,2240.11731320662,2184.3815223388574,2201.26220703125,5721813,2201.26220703125
2025-07-11,2199.26432701787,2222.437559768054,2196.0680610970617,2218.042724609375,2679166,2218.042724609375
2025-07-14,2221.338914051171,2224.435441711399,2194.769692270979,2201.26220703125,2395337,2201.26220703125
2025-07-15,2207.4550050890057,2231.027925311575,2179.387266982771,2185.580322265625,2974143,2185.580322265625
2025-07-16,2181.5849193538365,2187.4780274547875,2153.5171813664483,2176.89013671875,2287703,2176.89013671875
2025-07-17,2172.4951631298627,2189.175881817405,2164.204673045797,2168.300048828125,2179561,2168.300048828125
2025-07-18,2167.60009765625,2168.0,2131.0,2140.5,2566543,2140.5
2025-07-21,2138.10009765625,2167.60009765625,2130.199951171875,2165.199951171875,1827099,2165.199951171875
2025-07-22,2172.0,2175.0,2145.0,2160.199951171875,1564562,2160.199951171875
2025-07-23,2171.0,2179.800048828125,2156.199951171875,2170.39990234375,2790541,2170.39990234375
2025-07-24,2165.39990234375,2171.800048828125,2140.0,2142.10009765625,2058400,2142.10009765625
2025-07-25,2139.10009765625,2149.89990234375,2118.300048828125,2124.60009765625,1745475,2124.60009765625
2025-07-28,2025.300048828125,2055.300048828125,1960.0,1966.5999755859375,13824699,1966.5999755859375
2025-07-29,1967.0,1979.699951171875,1953.0,1972.699951171875,5043934,1972.699951171875
2025-07-30,1966.0999755859375,1980.9000244140625,1957.0,1959.699951171875,3589991,1959.699951171875
2025-07-31,1941.199951171875,1998.5999755859375,1935.0,1978.5999755859375,4303918,1978.5999755859375
2025-08-01,1983.0,2007.0,1972.0999755859375,1992.4000244140625,2672373,1992.4000244140625
2025-08-04,1987.0,2007.0,1982.0999755859375,1997.0,1543261,1997.0
2025-08-05,2008.0,2008.0,1994.800048828125,2003.0,2421332,2003.0
2025-08-06,2003.0,2025.5999755859375,1992.699951171875,2002.4000244140625,2662279,2002.4000244140625
2025-08-07,1981.0,1995.5,1965.0,1992.0999755859375,14552199,1992.0999755859375
2025-08-08,1993.9000244140625,1999.5,1948.199951171875,1952.699951171875,2185729,1952.699951171875
2025-08-11,1964.0,2024.0,1956.4000244140625,1975.9000244140625,2202513,1975.9000244140625
2025-08-12,1975.0,1985.9000244140625,1956.4000244140625,1959.0,1577824,1959.0
2025-08-13,1968.0,1996.300048828125,1962.199951171875,1987.699951171875,2746733,1987.699951171875
2025-08-14,1988.0,1993.5,1975.5,1978.199951171875,1984593,1978.199951171875
