Date,Close,High,Low,Open,Volume
,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS
2025-07-04,785.0999755859375,788.7999877929688,780.2000122070312,783.9000244140625,1536851
2025-07-07,789.4500122070312,792.75,781.0499877929688,781.0499877929688,2169992
2025-07-08,794.1500244140625,796.5,783.0999755859375,785.0,5033587
2025-07-09,786.2999877929688,797.9500122070312,784.0,792.0,2165913
2025-07-10,771.25,788.0,763.4000244140625,783.0,2602721
2025-07-11,759.0,777.4000244140625,756.8499755859375,765.0,3508424
2025-07-14,764.75,767.4500122070312,753.0,755.2000122070312,1794592
2025-07-15,756.8499755859375,770.2999877929688,752.1500244140625,769.0,2842400
2025-07-16,755.9500122070312,776.9000244140625,754.7999877929688,765.0,6273181
2025-07-17,751.7999877929688,760.7000122070312,746.2999877929688,759.6500244140625,4378210
2025-07-18,739.5,757.0,736.4000244140625,755.0,3450063
2025-07-21,752.2999877929688,753.5,732.8499755859375,738.0,2073697
2025-07-22,763.2999877929688,768.5499877929688,751.5499877929688,752.0,4334529
2025-07-23,762.5,768.2999877929688,758.0999755859375,765.0,1312711
2025-07-24,757.2999877929688,766.3499755859375,756.0,762.0,1258684
2025-07-25,762.3499755859375,766.5,751.0999755859375,752.8499755859375,1708286
2025-07-28,761.2000122070312,769.7999877929688,756.5499877929688,762.0,1509806
2025-07-29,756.3499755859375,765.0,755.0999755859375,762.0,1129341
2025-07-30,757.4500122070312,762.0,750.0,752.2999877929688,2011152
2025-07-31,755.5,761.25,746.0,746.0,1783473
2025-08-01,741.7000122070312,756.3499755859375,740.0999755859375,752.5499877929688,1697685
2025-08-04,739.7999877929688,747.5499877929688,732.1500244140625,741.5,2555375
2025-08-05,738.5,742.25,731.6500244140625,735.7999877929688,1988095
2025-08-06,752.5499877929688,755.0,734.0999755859375,734.0999755859375,1797969
2025-08-07,755.7000122070312,757.6500244140625,747.0499877929688,747.0499877929688,1423219
2025-08-08,761.5499877929688,764.5,756.0,756.0,2210684
2025-08-11,764.75,765.8499755859375,753.7000122070312,763.5,1719052
2025-08-12,766.2000122070312,772.9500122070312,758.3499755859375,764.75,1996036
2025-08-13,776.5999755859375,783.7000122070312,763.5999755859375,765.8499755859375,1720968
2025-08-14,788.75,790.75,777.9500122070312,778.75,2861621
