Date,Close,High,Low,Open,Volume
,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
2025-07-04,1712.4854736328125,1715.561354671366,1692.93851912819,1701.6701696132982,768500
2025-07-07,1697.10595703125,1712.088568205323,1690.0611659357876,1712.088568205323,1366412
2025-07-08,1694.82373046875,1705.5398356767303,1674.3838686520276,1686.786712123524,2139193
2025-07-09,1660.98876953125,1700.9755846537569,1658.0120871485776,1696.70895812332,2894808
2025-07-10,1650.768798828125,1666.8429565679846,1636.1831034196857,1661.9810177246657,2740853
2025-07-11,1625.56640625,1642.6326712691214,1617.330869325683,1630.4282242360296,2548153
2025-07-14,1607.210205078125,1629.6345230811487,1594.5096442175766,1627.2531527796052,3334703
2025-07-15,1554.2252197265625,1608.79773361358,1537.9526640886743,1577.6417650974142,14685607
2025-07-16,1550.6531982421875,1561.7660978852655,1547.874912770657,1554.2251930473537,5218099
2025-07-17,1531.9000244140625,1554.6220578386676,1530.4116832000689,1551.4468572425706,4966082
2025-07-18,1548.800048828125,1550.0,1530.0,1544.0,3902458
2025-07-21,1530.4000244140625,1550.699951171875,1526.0,1548.800048828125,3368842
2025-07-22,1520.0999755859375,1539.800048828125,1518.300048828125,1533.0999755859375,3218227
2025-07-23,1529.800048828125,1536.0,1518.0,1524.0999755859375,3471536
2025-07-24,1507.199951171875,1537.9000244140625,1501.5999755859375,1530.0,4654421
2025-07-25,1490.0999755859375,1512.199951171875,1486.5999755859375,1501.0999755859375,2733655
2025-07-28,1466.0999755859375,1494.199951171875,1463.5,1490.0999755859375,4404841
2025-07-29,1472.4000244140625,1477.5,1461.0,1466.0999755859375,6223556
2025-07-30,1476.5,1484.300048828125,1468.800048828125,1480.5,1642426
2025-07-31,1467.9000244140625,1482.699951171875,1459.5,1465.0,2306285
2025-08-01,1452.0999755859375,1466.9000244140625,1450.0,1465.0,2152783
2025-08-04,1474.4000244140625,1475.4000244140625,1440.5999755859375,1452.0999755859375,2384774
2025-08-05,1482.699951171875,1485.4000244140625,1471.199951171875,1479.9000244140625,2614394
2025-08-06,1463.199951171875,1483.699951171875,1456.4000244140625,1480.9000244140625,1735697
