Date,Close,High,Low,Open,Volume
,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
2025-07-04,380.5043640136719,382.27826507445644,377.8434823471999,382.0811816650888,3990767
2025-07-07,378.68115234375,380.8985436066607,378.43477553675996,380.8985436066607,2810768
2025-07-08,377.30145263671875,379.9130408061901,376.7594056098473,379.3710238546129,5231160
2025-07-09,381.8348083496094,382.52464540166693,377.30146883843554,377.49855224961107,4497121
2025-07-10,378.4840393066406,383.2144920515082,377.0057784629871,382.42606822305004,4668066
2025-07-11,375.4289855957031,378.7304107058181,375.08405205538406,378.4840339020606,4677164
2025-07-14,378.2869567871094,380.3072345813573,375.97100877826574,376.4637623939646,5109504
2025-07-15,380.8492736816406,381.63766742024166,377.8927520489467,378.33621224867477,4586811
2025-07-16,380.8492736816406,382.37679782841514,379.37101286529366,381.04635707864423,5205724
2025-07-17,380.3072509765625,382.57393575167157,379.32174370267904,381.4405783264694,3749218
2025-07-18,382.86956787109375,383.60869831099933,378.53334197203986,381.39130699128253,5172481
2025-07-21,381.1941833496094,383.75650815470766,379.81447924695453,383.3623112789911,4396850
2025-07-22,383.46087646484375,386.0724646587079,379.9130443546442,381.1941917477717,5043629
2025-07-23,385.0869445800781,386.76231887708263,383.21448688508656,383.7565038236679,3670943
2025-07-24,379.9623107910156,385.08696055597954,378.33622983251763,384.4463868541827,4022204
2025-07-25,375.2811584472656,380.3072515669325,374.4927646570531,379.9623180054788,4616856
2025-07-28,372.8666687011719,378.2869584983798,371.5362279177075,375.67537033842024,4521716
2025-07-29,378.08984375,378.6811541045845,371.48696333713934,371.48696333713934,4872086
2025-07-30,374.3941955566406,378.4840445995511,373.5565083851302,378.4347812675246,5107774
2025-07-31,370.8956604003906,373.50724860380154,369.2695794492325,372.52174135154877,6461803
2025-08-01,367.1014404296875,375.62607189037857,365.3275394590709,369.5652084862626,13769152
2025-08-04,369.26959228515625,373.2608847654007,364.83480949586436,367.0522008905103,19756930
2025-08-05,374.0,375.18262072576994,369.07246376811594,370.5507246376812,6846687
2025-08-06,376.8500061035156,378.04998779296875,373.54998779296875,374.0,5808208
