Date,Close,High,Low,Open,Volume
,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
2025-07-04,335.5,336.0,332.25,335.70001220703125,5899185
2025-07-07,337.45001220703125,339.0,333.75,335.5,9454556
2025-07-08,343.20001220703125,343.8999938964844,337.0,338.20001220703125,12092302
2025-07-09,344.0,345.6000061035156,342.79998779296875,343.25,9079872
2025-07-10,341.45001220703125,345.0,341.20001220703125,344.0,6426072
2025-07-11,342.70001220703125,344.0,339.5,340.5,17234194
2025-07-14,342.1000061035156,345.0,339.95001220703125,343.04998779296875,11516965
2025-07-15,342.0,344.1000061035156,340.95001220703125,343.1499938964844,8450777
2025-07-16,342.45001220703125,343.79998779296875,340.79998779296875,342.0,6001484
2025-07-17,342.6499938964844,344.5,342.0,344.20001220703125,7562006
2025-07-18,342.1000061035156,343.8999938964844,340.6499938964844,343.0,6370338
2025-07-21,341.54998779296875,342.79998779296875,339.29998779296875,342.1000061035156,4463318
2025-07-22,340.8500061035156,342.6000061035156,340.04998779296875,341.54998779296875,4728372
2025-07-23,343.04998779296875,344.0,340.95001220703125,341.79998779296875,5058422
2025-07-24,338.8999938964844,343.6000061035156,336.5,343.6000061035156,9098453
2025-07-25,333.20001220703125,339.8999938964844,332.54998779296875,338.8999938964844,7790739
2025-07-28,332.95001220703125,336.6000061035156,330.3500061035156,333.45001220703125,4605823
2025-07-29,334.6000061035156,335.5,328.5,332.0,7551356
2025-07-30,338.79998779296875,342.29998779296875,332.5,335.0,12537358
2025-07-31,334.25,340.1000061035156,333.0,336.04998779296875,8935384
2025-08-01,330.8999938964844,334.75,330.20001220703125,333.0,7107542
2025-08-04,332.0,333.29998779296875,327.20001220703125,330.8999938964844,8193399
2025-08-05,333.6000061035156,334.3500061035156,331.29998779296875,332.45001220703125,9855535
2025-08-06,332.1000061035156,335.3999938964844,331.6000061035156,333.6000061035156,13872826
2025-08-07,329.75,332.45001220703125,328.6499938964844,332.1000061035156,8731389
2025-08-08,334.75,337.5,329.6499938964844,330.0,11247218
2025-08-11,336.1499938964844,339.1000061035156,333.95001220703125,335.0,11993280
2025-08-12,340.1000061035156,341.8500061035156,335.75,336.25,7221182
2025-08-13,339.95001220703125,343.0,339.1499938964844,340.29998779296875,5417151
2025-08-14,339.3500061035156,340.45001220703125,336.29998779296875,339.95001220703125,5689423
