Date,Close,High,Low,Open,Volume
,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS
2025-07-04,694.35791015625,695.6484338411466,684.3810877969188,686.9621351667121,2680991
2025-07-07,687.0614013671875,694.3579288041572,683.0905218665171,694.3579288041572,2481724
2025-07-08,680.6087036132812,691.2308181059925,678.1269039930595,687.0613826258577,3923236
2025-07-09,669.0435791015625,686.9621609207103,659.2652518726974,686.9621609207103,6703774
2025-07-10,670.1355590820312,674.5531747730271,667.6537593220128,670.0859352049938,3641238
2025-07-11,666.0654296875,671.128276946224,656.7338383818669,668.100493366367,4450346
2025-07-14,661.6478271484375,675.5955299161492,660.1587472673833,666.1150667916003,4338084
2025-07-15,665.9661254882812,669.3413974089831,658.074050698936,665.1223378035131,4815703
2025-07-16,661.89599609375,665.7179434884117,659.1660163573304,663.1368959739408,4497141
2025-07-17,669.63916015625,673.0640557439056,663.5339694564224,665.1222969740659,4022119
2025-07-18,670.9793701171875,674.3545812490079,666.1150186211852,671.5749777902114,3400654
2025-07-21,677.7298583984375,682.1474738796396,674.0567828098826,674.0567828098826,4912558
2025-07-22,685.0263671875,687.4585431043716,678.2262599866204,678.2262599866204,3802270
2025-07-23,690.3374633789062,690.933071100425,684.5796393137499,686.962191381457,3640968
2025-07-24,690.5359497070312,699.2719334452119,686.565070040882,691.9257818265096,4593102
2025-07-25,688.401611328125,693.7126384376406,682.9416520006251,691.9257547758942,5220901
2025-07-28,684.3314208984375,688.8979686732774,677.8291178419679,688.4016087362826,5031797
2025-07-29,687.6571044921875,689.9403482026086,680.0131489478948,681.105116629587,2985507
2025-07-30,683.7854614257812,692.4717606323862,679.8145817884762,684.1329497485343,2829322
2025-07-31,678.0773315429688,687.2599908341853,670.0363243999594,672.1706358807257,6136890
2025-08-01,667.5545043945312,678.3254910009429,665.9661162106992,675.0495274710842,3475656
2025-08-04,682.6934814453125,683.7854490895452,666.9092109354642,671.0786465975764,2286286
2025-08-05,682.0978393554688,686.9621912465758,677.1839241768636,686.9621912465758,3302614
2025-08-06,679.8641967773438,686.9621682725548,678.3751169328223,686.9621682725548,2498667
