Date,Close,High,Low,Open,Volume
,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
2025-07-04,4280.2783203125,4309.536111360864,4242.942962350725,4260.576233682753,437195
2025-07-07,4242.8447265625,4294.661315129366,4229.053264716232,4275.353172342988,353771
2025-07-08,4236.3427734375,4264.516854866446,4176.842565172957,4240.972956420018,467771
2025-07-09,4268.5556640625,4279.293205046681,4226.294784551272,4235.94861457199,276485
2025-07-10,4256.93115234375,4284.120128075814,4245.79966580874,4265.600359059698,368728
2025-07-11,4155.85986328125,4275.352827081986,4127.587176376388,4236.047260195893,556464
2025-07-14,4188.36865234375,4195.559722202124,4134.680461486738,4156.155545426335,293675
2025-07-15,4387.65478515625,4398.4909330315795,4196.6431474463525,4212.108997172714,1756329
2025-07-16,4358.59423828125,4403.416486635142,4305.891155051948,4387.654816884323,791606
2025-07-17,4377.41015625,4397.407583843861,4346.280759954433,4370.908370788264,414759
2025-07-18,4331.20849609375,4417.207913605307,4321.850004751366,4383.714365643091,370997
2025-07-21,4342.537109375,4356.1313567554425,4281.4606407818665,4344.3101047696755,269975
2025-07-22,4277.71728515625,4365.687397396663,4254.4687249255285,4352.191274603673,463290
2025-07-23,4298.7001953125,4311.801891223962,4261.46296097129,4295.055116686423,376802
2025-07-24,4301.89990234375,4320.0,4255.10009765625,4310.0,584473
2025-07-25,4230.7001953125,4290.7998046875,4195.0,4278.0,630896
2025-07-28,4291.10009765625,4307.0,4215.5,4215.5,462891
2025-07-29,4325.2001953125,4334.39990234375,4265.60009765625,4290.0,422393
2025-07-30,4251.2998046875,4325.7998046875,4215.7001953125,4311.0,547169
2025-07-31,4260.7001953125,4303.0,4201.0,4210.0,446590
2025-08-01,4311.60009765625,4322.0,4240.0,4255.10009765625,473918
2025-08-04,4535.89990234375,4550.0,4310.10009765625,4315.89990234375,1454995
2025-08-05,4546.7998046875,4581.5,4515.89990234375,4536.0,803505
2025-08-06,4474.89990234375,4549.89990234375,4462.10009765625,4549.60009765625,574216
2025-08-07,4660.7001953125,4674.89990234375,4422.2998046875,4430.0,2121194
2025-08-08,4599.7998046875,4712.0,4588.10009765625,4660.0,972461
2025-08-11,4562.2001953125,4624.7001953125,4539.0,4603.0,455558
2025-08-12,4645.2001953125,4669.60009765625,4571.0,4589.0,723767
2025-08-13,4768.7001953125,4793.5,4650.2001953125,4668.2998046875,1342794
2025-08-14,4708.10009765625,4773.5,4690.5,4770.0,373862
