Date,Close,High,Low,Open,Volume
,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
2025-07-04,341.06427001953125,342.5420181044255,326.9763869046226,329.0452402364469,13743465
2025-07-07,345.30047607421875,346.33488772838206,338.35507196229423,340.6701866230275,8603937
2025-07-08,350.3248291015625,353.3295716043582,343.5271937216462,344.80789674073816,12905482
2025-07-09,343.33013916015625,351.0636935014133,342.4927425638664,350.3248194573097,8039090
2025-07-10,345.7438049316406,347.6156131557984,342.8868012546579,346.58117145952,6580919
2025-07-11,339.73431396484375,347.4185925058827,338.20728946710165,346.5811958542001,4803470
2025-07-14,339.29095458984375,343.0346011139255,337.76396025999765,340.71945643249603,5372218
2025-07-15,342.8868103027344,345.30047759288067,341.0150020291834,342.49275015012296,6270256
2025-07-16,342.6897888183594,346.4826816037933,342.2464523644646,344.85713464942023,8426412
2025-07-17,341.6061096191406,344.7093746812951,339.14319606745255,344.4138370810376,4026086
2025-07-18,338.4043273925781,346.2364046376529,337.02510179463485,342.34498913805214,5631392
2025-07-21,337.5176696777344,339.5865230161475,334.4144047025456,338.4043125185223,5051058
2025-07-22,335.3010559082031,339.24171757878025,334.90699575411793,337.5176780979027,4447293
2025-07-23,339.3402404785156,339.8820694328258,331.80370097398463,336.77880437706386,5089227
2025-07-24,336.3354797363281,339.7835588228031,334.6607165046728,339.34025240774594,3270996
2025-07-25,327.9615478515625,336.33545355251937,326.1389858919114,335.0547505889058,3514659
2025-07-28,328.4541320800781,333.3307127429771,326.0897411781634,327.41972045575966,5630809
2025-07-29,329.9811706542969,332.29628534782125,328.25713116303064,331.01558232311146,7809814
2025-07-30,332.04998779296875,338.4535629266965,325.104583712332,329.04524533308756,11366010
2025-07-31,329.29998779296875,331.25,323.1000061035156,330.0,6867024
2025-08-01,317.8500061035156,329.29998779296875,316.54998779296875,329.0,4105518
2025-08-04,317.8500061035156,320.75,314.8999938964844,320.1499938964844,3536322
2025-08-05,315.1000061035156,318.0,309.54998779296875,317.0,6730701
2025-08-06,315.75,318.1499938964844,314.3999938964844,315.5,3601019
